timeframe,entry_mode,stop_loss_points,min_distance_from_ema_low,take_profit_mode,fixed_rr,trades,wins,losses,win_rate_pct,net_points,avg_points,profit_factor,max_drawdown_points,avg_bars_held,take_profit_exits,stop_loss_exits
1d,next_open,800.0,50.0,fixed_rr,3.0,57,11,46,19.3,-12591.0,-220.89,0.658,-18400.0,0.58,10,46
1d,next_open,800.0,100.0,fixed_rr,3.0,57,11,46,19.3,-12591.0,-220.89,0.658,-18400.0,0.58,10,46
1d,next_open,800.0,150.0,fixed_rr,3.0,57,11,46,19.3,-12591.0,-220.89,0.658,-18400.0,0.58,10,46
1d,next_open,800.0,200.0,fixed_rr,3.0,57,11,46,19.3,-12591.0,-220.89,0.658,-18400.0,0.58,10,46
1d,next_open,800.0,300.0,fixed_rr,3.0,57,11,46,19.3,-12591.0,-220.89,0.658,-18400.0,0.58,10,46
1d,next_open,800.0,400.0,fixed_rr,3.0,57,11,46,19.3,-12591.0,-220.89,0.658,-18400.0,0.58,10,46
4h,signal_close,300.0,200.0,fixed_rr,2.0,306,88,218,28.76,-12600.0,-41.18,0.807,-14100.0,1.41,88,218
4h,signal_close,300.0,600.0,fixed_rr,1.5,207,66,141,31.88,-12600.0,-60.87,0.702,-12750.0,1.22,66,141
1d,signal_close,800.0,50.0,fixed_rr,3.0,57,11,46,19.3,-12600.0,-221.05,0.658,-18400.0,1.58,10,46
1d,signal_close,800.0,100.0,fixed_rr,3.0,57,11,46,19.3,-12600.0,-221.05,0.658,-18400.0,1.58,10,46
1d,signal_close,800.0,150.0,fixed_rr,3.0,57,11,46,19.3,-12600.0,-221.05,0.658,-18400.0,1.58,10,46
1d,signal_close,800.0,200.0,fixed_rr,3.0,57,11,46,19.3,-12600.0,-221.05,0.658,-18400.0,1.58,10,46
1d,signal_close,800.0,300.0,fixed_rr,3.0,57,11,46,19.3,-12600.0,-221.05,0.658,-18400.0,1.58,10,46
1d,signal_close,800.0,400.0,fixed_rr,3.0,57,11,46,19.3,-12600.0,-221.05,0.658,-18400.0,1.58,10,46
1d,next_open,300.0,50.0,fixed_rr,2.0,57,5,52,8.77,-12600.0,-221.05,0.192,-13200.0,0.0,5,52
1d,next_open,300.0,100.0,fixed_rr,2.0,57,5,52,8.77,-12600.0,-221.05,0.192,-13200.0,0.0,5,52
1d,next_open,300.0,150.0,fixed_rr,2.0,57,5,52,8.77,-12600.0,-221.05,0.192,-13200.0,0.0,5,52
1d,next_open,300.0,200.0,fixed_rr,2.0,57,5,52,8.77,-12600.0,-221.05,0.192,-13200.0,0.0,5,52
1d,next_open,300.0,300.0,fixed_rr,2.0,57,5,52,8.77,-12600.0,-221.05,0.192,-13200.0,0.0,5,52
1d,next_open,300.0,400.0,fixed_rr,2.0,57,5,52,8.77,-12600.0,-221.05,0.192,-13200.0,0.0,5,52
1h,signal_close,400.0,300.0,fixed_rr,3.0,716,171,545,23.88,-12800.0,-17.88,0.941,-22800.0,5.55,171,545
1d,next_open,400.0,600.0,fixed_rr,2.0,56,8,48,14.29,-12800.0,-228.57,0.333,-13600.0,0.02,8,48
1h,next_open,300.0,600.0,fixed_rr,3.0,195,38,157,19.49,-12900.0,-66.15,0.726,-13500.0,1.17,38,157
2h,next_open,1000.0,100.0,fixed_rr,1.5,481,187,294,38.88,-12947.5,-26.92,0.956,-45500.0,6.99,187,293
1h,signal_close,500.0,200.0,fixed_rr,1.5,937,365,572,38.95,-12984.5,-13.86,0.955,-23750.0,5.52,364,572
1h,next_open,500.0,200.0,fixed_rr,1.5,937,365,572,38.95,-12985.0,-13.86,0.955,-22500.0,4.51,364,572
1h,signal_close,1000.0,300.0,fixed_rr,2.0,535,174,361,32.52,-13000.0,-24.3,0.964,-46000.0,17.48,174,361
1h,next_open,1000.0,300.0,fixed_rr,2.0,535,174,361,32.52,-13000.0,-24.3,0.964,-46000.0,16.39,174,361
2h,next_open,200.0,600.0,fixed_rr,2.0,257,64,193,24.9,-13000.0,-50.58,0.663,-14600.0,0.11,64,193
1d,next_open,500.0,600.0,fixed_rr,1.0,56,15,41,26.79,-13000.0,-232.14,0.366,-14000.0,0.09,15,41
1d,next_open,300.0,600.0,fixed_rr,1.5,56,5,51,8.93,-13050.0,-233.04,0.147,-13500.0,0.0,5,51
2h,signal_close,300.0,300.0,ema_low,,528,157,371,29.73,-13104.84,-24.82,0.882,-16505.14,1.61,157,371
4h,signal_close,800.0,600.0,fixed_rr,3.0,197,45,152,22.84,-13168.0,-66.84,0.891,-30400.0,5.16,45,151
4h,next_open,800.0,600.0,fixed_rr,3.0,197,45,152,22.84,-13168.0,-66.84,0.891,-30400.0,4.17,45,151
4h,signal_close,800.0,600.0,fixed_rr,2.0,200,61,139,30.5,-13168.0,-65.84,0.881,-24000.0,4.08,61,138
4h,next_open,800.0,600.0,fixed_rr,2.0,200,61,139,30.5,-13168.0,-65.84,0.881,-24000.0,3.07,61,138
1h,next_open,300.0,400.0,fixed_rr,3.0,504,115,389,22.82,-13200.0,-26.19,0.887,-23400.0,2.33,115,389
4h,signal_close,600.0,300.0,fixed_rr,1.0,288,133,155,46.18,-13200.0,-45.83,0.858,-21000.0,1.95,133,155
4h,signal_close,400.0,400.0,fixed_rr,3.0,273,60,213,21.98,-13200.0,-48.35,0.845,-16000.0,1.99,60,213
4h,next_open,400.0,400.0,fixed_rr,2.0,273,80,193,29.3,-13200.0,-48.35,0.829,-16800.0,0.64,80,193
4h,next_open,300.0,50.0,fixed_rr,2.0,314,90,224,28.66,-13200.0,-42.04,0.804,-14700.0,0.45,90,224
4h,next_open,300.0,100.0,fixed_rr,2.0,314,90,224,28.66,-13200.0,-42.04,0.804,-14700.0,0.45,90,224
4h,next_open,300.0,150.0,fixed_rr,2.0,311,89,222,28.62,-13200.0,-42.44,0.802,-14700.0,0.44,89,222
1d,signal_close,600.0,600.0,fixed_rr,1.0,56,17,39,30.36,-13200.0,-235.71,0.436,-14400.0,1.09,17,39
1d,next_open,600.0,600.0,fixed_rr,1.0,56,17,39,30.36,-13200.0,-235.71,0.436,-14400.0,0.09,17,39
1d,next_open,400.0,50.0,fixed_rr,2.0,57,8,49,14.04,-13200.0,-231.58,0.327,-14000.0,0.02,8,49
1d,next_open,400.0,100.0,fixed_rr,2.0,57,8,49,14.04,-13200.0,-231.58,0.327,-14000.0,0.02,8,49
1d,next_open,400.0,150.0,fixed_rr,2.0,57,8,49,14.04,-13200.0,-231.58,0.327,-14000.0,0.02,8,49
1d,next_open,400.0,200.0,fixed_rr,2.0,57,8,49,14.04,-13200.0,-231.58,0.327,-14000.0,0.02,8,49
1d,next_open,400.0,300.0,fixed_rr,2.0,57,8,49,14.04,-13200.0,-231.58,0.327,-14000.0,0.02,8,49
1d,next_open,400.0,400.0,fixed_rr,2.0,57,8,49,14.04,-13200.0,-231.58,0.327,-14000.0,0.02,8,49
1d,signal_close,300.0,600.0,fixed_rr,3.0,56,3,53,5.36,-13200.0,-235.71,0.17,-13200.0,1.02,3,53
1d,signal_close,300.0,600.0,fixed_rr,2.0,56,4,52,7.14,-13200.0,-235.71,0.154,-13200.0,1.0,4,52
2h,next_open,200.0,300.0,ema_low,,529,110,419,20.79,-13249.63,-25.05,0.842,-17608.28,0.36,110,419
1h,next_open,800.0,200.0,fixed_rr,2.0,743,242,501,32.57,-13277.0,-17.87,0.967,-36800.0,11.59,242,500
1d,next_open,300.0,50.0,fixed_rr,1.5,57,5,52,8.77,-13350.0,-234.21,0.144,-13800.0,0.0,5,52
1d,next_open,300.0,100.0,fixed_rr,1.5,57,5,52,8.77,-13350.0,-234.21,0.144,-13800.0,0.0,5,52
1d,next_open,300.0,150.0,fixed_rr,1.5,57,5,52,8.77,-13350.0,-234.21,0.144,-13800.0,0.0,5,52
1d,next_open,300.0,200.0,fixed_rr,1.5,57,5,52,8.77,-13350.0,-234.21,0.144,-13800.0,0.0,5,52
1d,next_open,300.0,300.0,fixed_rr,1.5,57,5,52,8.77,-13350.0,-234.21,0.144,-13800.0,0.0,5,52
1d,next_open,300.0,400.0,fixed_rr,1.5,57,5,52,8.77,-13350.0,-234.21,0.144,-13800.0,0.0,5,52
4h,signal_close,1000.0,50.0,fixed_rr,3.0,254,60,194,23.62,-13368.0,-52.63,0.931,-39000.0,7.48,60,193
4h,signal_close,1000.0,100.0,fixed_rr,3.0,254,60,194,23.62,-13368.0,-52.63,0.931,-39000.0,7.48,60,193
4h,next_open,1000.0,50.0,fixed_rr,3.0,254,60,194,23.62,-13368.0,-52.63,0.931,-39000.0,6.48,60,193
4h,next_open,1000.0,100.0,fixed_rr,3.0,254,60,194,23.62,-13368.0,-52.63,0.931,-39000.0,6.48,60,193
4h,signal_close,1000.0,200.0,fixed_rr,3.0,250,59,191,23.6,-13368.0,-53.47,0.93,-40000.0,7.54,59,190
4h,next_open,1000.0,200.0,fixed_rr,3.0,250,59,191,23.6,-13368.0,-53.47,0.93,-40000.0,6.54,59,190
2h,signal_close,400.0,600.0,fixed_rr,1.5,256,89,167,34.77,-13400.0,-52.34,0.799,-14800.0,1.77,89,167
1h,next_open,200.0,600.0,fixed_rr,1.0,195,64,131,32.82,-13400.0,-68.72,0.489,-14000.0,0.03,64,131
1h,signal_close,200.0,600.0,fixed_rr,1.0,195,64,131,32.82,-13400.0,-68.72,0.489,-14200.0,1.04,64,131
1d,next_open,400.0,600.0,fixed_rr,1.5,56,9,47,16.07,-13400.0,-239.29,0.287,-14000.0,0.0,9,47
2h,signal_close,1000.0,400.0,fixed_rr,1.0,378,182,196,48.15,-13447.5,-35.58,0.931,-42000.0,5.85,182,195
2h,next_open,1000.0,400.0,fixed_rr,1.0,378,182,196,48.15,-13447.5,-35.58,0.931,-42000.0,4.86,182,195
1h,signal_close,300.0,400.0,fixed_rr,1.0,509,232,277,45.58,-13500.0,-26.52,0.838,-17100.0,1.46,232,277
4h,next_open,300.0,200.0,fixed_rr,2.0,306,87,219,28.43,-13500.0,-44.12,0.795,-15600.0,0.44,87,219
4h,next_open,300.0,400.0,fixed_rr,2.0,273,76,197,27.84,-13500.0,-49.45,0.772,-16200.0,0.34,76,197
1h,signal_close,300.0,600.0,fixed_rr,1.0,195,75,120,38.46,-13500.0,-69.23,0.625,-14400.0,1.22,75,120
1d,next_open,500.0,50.0,fixed_rr,1.0,57,15,42,26.32,-13500.0,-236.84,0.357,-14500.0,0.09,15,42
1d,next_open,500.0,100.0,fixed_rr,1.0,57,15,42,26.32,-13500.0,-236.84,0.357,-14500.0,0.09,15,42
1d,next_open,500.0,150.0,fixed_rr,1.0,57,15,42,26.32,-13500.0,-236.84,0.357,-14500.0,0.09,15,42
1d,next_open,500.0,200.0,fixed_rr,1.0,57,15,42,26.32,-13500.0,-236.84,0.357,-14500.0,0.09,15,42
1d,next_open,500.0,300.0,fixed_rr,1.0,57,15,42,26.32,-13500.0,-236.84,0.357,-14500.0,0.09,15,42
1d,next_open,500.0,400.0,fixed_rr,1.0,57,15,42,26.32,-13500.0,-236.84,0.357,-14500.0,0.09,15,42
1d,signal_close,300.0,50.0,fixed_rr,3.0,57,3,54,5.26,-13500.0,-236.84,0.167,-13500.0,1.02,3,54
1d,signal_close,300.0,100.0,fixed_rr,3.0,57,3,54,5.26,-13500.0,-236.84,0.167,-13500.0,1.02,3,54
1d,signal_close,300.0,150.0,fixed_rr,3.0,57,3,54,5.26,-13500.0,-236.84,0.167,-13500.0,1.02,3,54
1d,signal_close,300.0,200.0,fixed_rr,3.0,57,3,54,5.26,-13500.0,-236.84,0.167,-13500.0,1.02,3,54
1d,signal_close,300.0,300.0,fixed_rr,3.0,57,3,54,5.26,-13500.0,-236.84,0.167,-13500.0,1.02,3,54
1d,signal_close,300.0,400.0,fixed_rr,3.0,57,3,54,5.26,-13500.0,-236.84,0.167,-13500.0,1.02,3,54
1d,signal_close,300.0,50.0,fixed_rr,2.0,57,4,53,7.02,-13500.0,-236.84,0.151,-13500.0,1.0,4,53
1d,signal_close,300.0,100.0,fixed_rr,2.0,57,4,53,7.02,-13500.0,-236.84,0.151,-13500.0,1.0,4,53
1d,signal_close,300.0,150.0,fixed_rr,2.0,57,4,53,7.02,-13500.0,-236.84,0.151,-13500.0,1.0,4,53
1d,signal_close,300.0,200.0,fixed_rr,2.0,57,4,53,7.02,-13500.0,-236.84,0.151,-13500.0,1.0,4,53
1d,signal_close,300.0,300.0,fixed_rr,2.0,57,4,53,7.02,-13500.0,-236.84,0.151,-13500.0,1.0,4,53
1d,signal_close,300.0,400.0,fixed_rr,2.0,57,4,53,7.02,-13500.0,-236.84,0.151,-13500.0,1.0,4,53
1h,signal_close,800.0,300.0,fixed_rr,3.0,545,132,413,24.22,-13600.0,-24.95,0.959,-61600.0,17.36,132,413
4h,next_open,400.0,300.0,fixed_rr,3.0,294,65,229,22.11,-13600.0,-46.26,0.852,-17200.0,1.1,65,229
2h,signal_close,400.0,600.0,fixed_rr,2.0,256,74,182,28.91,-13600.0,-53.12,0.813,-15200.0,2.11,74,182
1h,next_open,500.0,150.0,fixed_rr,1.5,1026,400,626,38.99,-13735.0,-13.39,0.956,-22750.0,4.79,399,626
4h,next_open,200.0,400.0,ema_low,,274,38,236,13.87,-13773.75,-50.27,0.708,-14575.95,0.22,38,236
1h,signal_close,600.0,200.0,fixed_rr,2.0,858,279,579,32.52,-13784.5,-16.07,0.96,-30000.0,8.49,278,579
1d,signal_close,600.0,50.0,fixed_rr,1.0,57,17,40,29.82,-13800.0,-242.11,0.425,-15000.0,1.09,17,40
1d,signal_close,600.0,100.0,fixed_rr,1.0,57,17,40,29.82,-13800.0,-242.11,0.425,-15000.0,1.09,17,40
1d,signal_close,600.0,150.0,fixed_rr,1.0,57,17,40,29.82,-13800.0,-242.11,0.425,-15000.0,1.09,17,40
1d,signal_close,600.0,200.0,fixed_rr,1.0,57,17,40,29.82,-13800.0,-242.11,0.425,-15000.0,1.09,17,40
1d,signal_close,600.0,300.0,fixed_rr,1.0,57,17,40,29.82,-13800.0,-242.11,0.425,-15000.0,1.09,17,40
1d,signal_close,600.0,400.0,fixed_rr,1.0,57,17,40,29.82,-13800.0,-242.11,0.425,-15000.0,1.09,17,40
1d,next_open,600.0,50.0,fixed_rr,1.0,57,17,40,29.82,-13800.0,-242.11,0.425,-15000.0,0.09,17,40
1d,next_open,600.0,100.0,fixed_rr,1.0,57,17,40,29.82,-13800.0,-242.11,0.425,-15000.0,0.09,17,40
1d,next_open,600.0,150.0,fixed_rr,1.0,57,17,40,29.82,-13800.0,-242.11,0.425,-15000.0,0.09,17,40
1d,next_open,600.0,200.0,fixed_rr,1.0,57,17,40,29.82,-13800.0,-242.11,0.425,-15000.0,0.09,17,40
1d,next_open,600.0,300.0,fixed_rr,1.0,57,17,40,29.82,-13800.0,-242.11,0.425,-15000.0,0.09,17,40
1d,next_open,600.0,400.0,fixed_rr,1.0,57,17,40,29.82,-13800.0,-242.11,0.425,-15000.0,0.09,17,40
1d,next_open,400.0,50.0,fixed_rr,1.5,57,9,48,15.79,-13800.0,-242.11,0.281,-14400.0,0.0,9,48
1d,next_open,400.0,100.0,fixed_rr,1.5,57,9,48,15.79,-13800.0,-242.11,0.281,-14400.0,0.0,9,48
1d,next_open,400.0,150.0,fixed_rr,1.5,57,9,48,15.79,-13800.0,-242.11,0.281,-14400.0,0.0,9,48
1d,next_open,400.0,200.0,fixed_rr,1.5,57,9,48,15.79,-13800.0,-242.11,0.281,-14400.0,0.0,9,48
1d,next_open,400.0,300.0,fixed_rr,1.5,57,9,48,15.79,-13800.0,-242.11,0.281,-14400.0,0.0,9,48
1d,next_open,400.0,400.0,fixed_rr,1.5,57,9,48,15.79,-13800.0,-242.11,0.281,-14400.0,0.0,9,48
1d,signal_close,300.0,600.0,fixed_rr,1.5,56,4,52,7.14,-13800.0,-246.43,0.115,-13800.0,1.0,4,52
1d,next_open,300.0,600.0,fixed_rr,1.0,56,5,51,8.93,-13800.0,-246.43,0.098,-14100.0,0.0,5,51
1h,signal_close,500.0,150.0,fixed_rr,3.0,941,229,712,24.34,-13984.5,-14.86,0.961,-25500.0,8.84,228,712
1h,next_open,200.0,200.0,fixed_rr,3.0,1059,248,811,23.42,-13985.0,-13.21,0.914,-22200.0,1.31,247,811
4h,signal_close,500.0,400.0,fixed_rr,2.0,271,81,190,29.89,-14000.0,-51.66,0.853,-19000.0,2.22,81,190
4h,next_open,500.0,400.0,fixed_rr,2.0,271,81,190,29.89,-14000.0,-51.66,0.853,-19000.0,1.21,81,190
1d,signal_close,500.0,600.0,fixed_rr,1.0,56,14,42,25.0,-14000.0,-250.0,0.333,-14500.0,1.09,14,42
1d,signal_close,400.0,600.0,fixed_rr,2.0,56,7,49,12.5,-14000.0,-250.0,0.286,-14000.0,1.02,7,49
1h,signal_close,800.0,200.0,fixed_rr,2.0,744,242,502,32.53,-14077.0,-18.92,0.965,-36800.0,12.63,242,501
2h,next_open,300.0,600.0,fixed_rr,1.5,257,84,173,32.68,-14100.0,-54.86,0.728,-15600.0,0.33,84,173
4h,next_open,300.0,600.0,fixed_rr,1.5,207,64,143,30.92,-14100.0,-68.12,0.671,-14100.0,0.21,64,143
1h,next_open,300.0,600.0,fixed_rr,1.0,195,74,121,37.95,-14100.0,-72.31,0.612,-15000.0,0.26,74,121
1d,signal_close,300.0,50.0,fixed_rr,1.5,57,4,53,7.02,-14100.0,-247.37,0.113,-14100.0,1.0,4,53
1d,signal_close,300.0,100.0,fixed_rr,1.5,57,4,53,7.02,-14100.0,-247.37,0.113,-14100.0,1.0,4,53
1d,signal_close,300.0,150.0,fixed_rr,1.5,57,4,53,7.02,-14100.0,-247.37,0.113,-14100.0,1.0,4,53
1d,signal_close,300.0,200.0,fixed_rr,1.5,57,4,53,7.02,-14100.0,-247.37,0.113,-14100.0,1.0,4,53
1d,signal_close,300.0,300.0,fixed_rr,1.5,57,4,53,7.02,-14100.0,-247.37,0.113,-14100.0,1.0,4,53
1d,signal_close,300.0,400.0,fixed_rr,1.5,57,4,53,7.02,-14100.0,-247.37,0.113,-14100.0,1.0,4,53
1d,next_open,300.0,50.0,fixed_rr,1.0,57,5,52,8.77,-14100.0,-247.37,0.096,-14400.0,0.0,5,52
1d,next_open,300.0,100.0,fixed_rr,1.0,57,5,52,8.77,-14100.0,-247.37,0.096,-14400.0,0.0,5,52
1d,next_open,300.0,150.0,fixed_rr,1.0,57,5,52,8.77,-14100.0,-247.37,0.096,-14400.0,0.0,5,52
1d,next_open,300.0,200.0,fixed_rr,1.0,57,5,52,8.77,-14100.0,-247.37,0.096,-14400.0,0.0,5,52
1d,next_open,300.0,300.0,fixed_rr,1.0,57,5,52,8.77,-14100.0,-247.37,0.096,-14400.0,0.0,5,52
1d,next_open,300.0,400.0,fixed_rr,1.0,57,5,52,8.77,-14100.0,-247.37,0.096,-14400.0,0.0,5,52
2h,signal_close,200.0,300.0,ema_low,,529,109,420,20.6,-14164.79,-26.78,0.831,-17822.58,1.35,109,420
4h,next_open,200.0,300.0,ema_low,,295,44,251,14.92,-14175.33,-48.05,0.718,-14976.46,0.22,44,251
1h,signal_close,200.0,300.0,fixed_rr,2.0,764,231,533,30.24,-14200.0,-18.59,0.867,-19600.0,1.6,231,533
4h,next_open,200.0,150.0,ema_low,,312,50,262,16.03,-14200.38,-45.51,0.729,-15444.71,0.22,50,262
1h,signal_close,500.0,150.0,fixed_rr,1.5,1027,400,627,38.95,-14234.5,-13.86,0.955,-23250.0,5.78,399,627
4h,signal_close,1000.0,400.0,fixed_rr,1.5,250,94,156,37.6,-14368.0,-57.47,0.908,-33000.0,4.6,94,155
4h,next_open,1000.0,400.0,fixed_rr,1.5,250,94,156,37.6,-14368.0,-57.47,0.908,-33000.0,3.6,94,155
1h,next_open,600.0,100.0,fixed_rr,3.0,869,212,657,24.4,-14385.0,-16.55,0.964,-39600.0,10.77,211,657
4h,next_open,200.0,50.0,ema_low,,316,51,265,16.14,-14391.52,-45.54,0.728,-15635.85,0.22,51,265
1h,next_open,800.0,300.0,fixed_rr,3.0,542,131,411,24.17,-14400.0,-26.57,0.956,-63200.0,16.43,131,411
1h,signal_close,300.0,300.0,fixed_rr,3.0,744,174,570,23.39,-14400.0,-19.35,0.916,-28200.0,3.64,174,570
4h,next_open,600.0,600.0,fixed_rr,3.0,204,45,159,22.06,-14400.0,-70.59,0.849,-19200.0,2.63,45,159
4h,signal_close,600.0,400.0,fixed_rr,1.0,268,122,146,45.52,-14400.0,-53.73,0.836,-20400.0,1.87,122,146
1d,signal_close,400.0,50.0,fixed_rr,2.0,57,7,50,12.28,-14400.0,-252.63,0.28,-14400.0,1.02,7,50
1d,signal_close,400.0,100.0,fixed_rr,2.0,57,7,50,12.28,-14400.0,-252.63,0.28,-14400.0,1.02,7,50
1d,signal_close,400.0,150.0,fixed_rr,2.0,57,7,50,12.28,-14400.0,-252.63,0.28,-14400.0,1.02,7,50
1d,signal_close,400.0,200.0,fixed_rr,2.0,57,7,50,12.28,-14400.0,-252.63,0.28,-14400.0,1.02,7,50
1d,signal_close,400.0,300.0,fixed_rr,2.0,57,7,50,12.28,-14400.0,-252.63,0.28,-14400.0,1.02,7,50
1d,signal_close,400.0,400.0,fixed_rr,2.0,57,7,50,12.28,-14400.0,-252.63,0.28,-14400.0,1.02,7,50
1d,signal_close,400.0,600.0,fixed_rr,1.5,56,8,48,14.29,-14400.0,-257.14,0.25,-14400.0,1.0,8,48
1d,signal_close,300.0,600.0,fixed_rr,1.0,56,4,52,7.14,-14400.0,-257.14,0.077,-14400.0,1.0,4,52
2h,signal_close,1000.0,200.0,fixed_rr,2.0,432,139,293,32.18,-14447.5,-33.44,0.951,-37000.0,9.79,139,292
2h,next_open,1000.0,200.0,fixed_rr,2.0,432,139,293,32.18,-14447.5,-33.44,0.951,-37000.0,8.82,139,292
1h,next_open,500.0,50.0,fixed_rr,3.0,990,241,749,24.34,-14485.0,-14.63,0.961,-30500.0,8.14,240,749
1h,next_open,500.0,200.0,fixed_rr,3.0,878,213,665,24.26,-14485.0,-16.5,0.956,-28000.0,7.46,212,665
1d,signal_close,500.0,50.0,fixed_rr,1.0,57,14,43,24.56,-14500.0,-254.39,0.326,-15000.0,1.09,14,43
1d,signal_close,500.0,100.0,fixed_rr,1.0,57,14,43,24.56,-14500.0,-254.39,0.326,-15000.0,1.09,14,43
1d,signal_close,500.0,150.0,fixed_rr,1.0,57,14,43,24.56,-14500.0,-254.39,0.326,-15000.0,1.09,14,43
1d,signal_close,500.0,200.0,fixed_rr,1.0,57,14,43,24.56,-14500.0,-254.39,0.326,-15000.0,1.09,14,43
1d,signal_close,500.0,300.0,fixed_rr,1.0,57,14,43,24.56,-14500.0,-254.39,0.326,-15000.0,1.09,14,43
1d,signal_close,500.0,400.0,fixed_rr,1.0,57,14,43,24.56,-14500.0,-254.39,0.326,-15000.0,1.09,14,43
1d,signal_close,300.0,50.0,fixed_rr,1.0,57,4,53,7.02,-14700.0,-257.89,0.075,-14700.0,1.0,4,53
1d,signal_close,300.0,100.0,fixed_rr,1.0,57,4,53,7.02,-14700.0,-257.89,0.075,-14700.0,1.0,4,53
1d,signal_close,300.0,150.0,fixed_rr,1.0,57,4,53,7.02,-14700.0,-257.89,0.075,-14700.0,1.0,4,53
1d,signal_close,300.0,200.0,fixed_rr,1.0,57,4,53,7.02,-14700.0,-257.89,0.075,-14700.0,1.0,4,53
1d,signal_close,300.0,300.0,fixed_rr,1.0,57,4,53,7.02,-14700.0,-257.89,0.075,-14700.0,1.0,4,53
1d,signal_close,300.0,400.0,fixed_rr,1.0,57,4,53,7.02,-14700.0,-257.89,0.075,-14700.0,1.0,4,53
1h,next_open,400.0,300.0,fixed_rr,1.0,745,354,391,47.52,-14800.0,-19.87,0.905,-18400.0,1.48,354,391
4h,next_open,400.0,400.0,fixed_rr,3.0,273,59,214,21.61,-14800.0,-54.21,0.827,-16800.0,0.98,59,214
1d,signal_close,400.0,50.0,fixed_rr,1.5,57,8,49,14.04,-14800.0,-259.65,0.245,-14800.0,1.0,8,49
1d,signal_close,400.0,100.0,fixed_rr,1.5,57,8,49,14.04,-14800.0,-259.65,0.245,-14800.0,1.0,8,49
1d,signal_close,400.0,150.0,fixed_rr,1.5,57,8,49,14.04,-14800.0,-259.65,0.245,-14800.0,1.0,8,49
1d,signal_close,400.0,200.0,fixed_rr,1.5,57,8,49,14.04,-14800.0,-259.65,0.245,-14800.0,1.0,8,49
1d,signal_close,400.0,300.0,fixed_rr,1.5,57,8,49,14.04,-14800.0,-259.65,0.245,-14800.0,1.0,8,49
1d,signal_close,400.0,400.0,fixed_rr,1.5,57,8,49,14.04,-14800.0,-259.65,0.245,-14800.0,1.0,8,49
4h,next_open,200.0,100.0,ema_low,,315,50,265,15.87,-14800.38,-46.99,0.721,-16044.71,0.22,50,265
2h,signal_close,300.0,600.0,fixed_rr,1.5,257,83,174,32.3,-14850.0,-57.78,0.716,-15900.0,1.33,83,174
1h,next_open,800.0,200.0,fixed_rr,1.5,789,308,481,39.04,-14877.0,-18.86,0.961,-41600.0,9.27,308,480
1h,signal_close,300.0,300.0,fixed_rr,1.5,755,282,473,37.35,-15000.0,-19.87,0.894,-20400.0,2.19,282,473
4h,signal_close,600.0,150.0,fixed_rr,2.0,298,91,207,30.54,-15000.0,-50.34,0.879,-25200.0,2.92,91,207
4h,signal_close,600.0,200.0,fixed_rr,1.0,297,136,161,45.79,-15000.0,-50.51,0.845,-21600.0,1.99,136,161
4h,next_open,600.0,300.0,fixed_rr,1.0,289,132,157,45.67,-15000.0,-51.9,0.841,-22800.0,0.96,132,157
4h,next_open,200.0,300.0,fixed_rr,3.0,295,55,240,18.64,-15000.0,-50.85,0.688,-15800.0,0.18,55,240
4h,signal_close,200.0,400.0,ema_low,,274,37,237,13.5,-15005.07,-54.76,0.683,-15783.28,1.22,37,237
4h,next_open,200.0,200.0,ema_low,,307,47,260,15.31,-15082.42,-49.13,0.71,-15992.87,0.22,47,260
4h,signal_close,200.0,300.0,ema_low,,295,43,252,14.58,-15186.66,-51.48,0.699,-16218.28,1.22,43,252
1d,next_open,400.0,600.0,fixed_rr,1.0,56,9,47,16.07,-15200.0,-271.43,0.191,-15600.0,0.0,9,47
1h,next_open,500.0,100.0,fixed_rr,1.5,1064,414,650,38.91,-15235.0,-14.32,0.953,-27750.0,4.99,413,650
1h,next_open,300.0,300.0,fixed_rr,1.5,756,282,474,37.3,-15300.0,-20.24,0.892,-19800.0,1.21,282,474
4h,signal_close,600.0,150.0,fixed_rr,1.5,298,109,189,36.58,-15300.0,-51.34,0.865,-24300.0,2.55,109,189
4h,signal_close,600.0,300.0,fixed_rr,1.5,288,105,183,36.46,-15300.0,-53.12,0.861,-25500.0,2.52,105,183
4h,signal_close,1000.0,150.0,fixed_rr,3.0,252,59,193,23.41,-15368.0,-60.98,0.92,-41000.0,7.51,59,192
4h,next_open,1000.0,150.0,fixed_rr,3.0,252,59,193,23.41,-15368.0,-60.98,0.92,-41000.0,6.51,59,192
4h,signal_close,1000.0,400.0,fixed_rr,2.0,241,75,166,31.12,-15368.0,-63.77,0.907,-39000.0,5.77,75,165
4h,next_open,1000.0,400.0,fixed_rr,2.0,241,75,166,31.12,-15368.0,-63.77,0.907,-39000.0,4.77,75,165
2h,signal_close,200.0,600.0,fixed_rr,2.0,257,60,197,23.35,-15400.0,-59.92,0.609,-16400.0,1.11,60,197
2h,signal_close,1000.0,150.0,fixed_rr,2.0,445,143,302,32.13,-15447.5,-34.71,0.949,-39000.0,9.97,143,301
2h,next_open,1000.0,150.0,fixed_rr,2.0,445,143,302,32.13,-15447.5,-34.71,0.949,-39000.0,9.02,143,301
2h,signal_close,500.0,600.0,fixed_rr,2.0,253,74,179,29.25,-15500.0,-61.26,0.827,-17000.0,3.02,74,179
