timeframe,entry_mode,stop_loss_points,min_distance_from_ema_low,take_profit_mode,fixed_rr,trades,wins,losses,win_rate_pct,net_points,avg_points,profit_factor,max_drawdown_points,avg_bars_held,take_profit_exits,stop_loss_exits
1h,next_open,500.0,300.0,fixed_rr,1.5,3,2,1,66.67,1000.0,333.33,3.0,-500.0,9.0,2,1
1h,signal_close,1000.0,300.0,fixed_rr,1.0,3,2,1,66.67,1000.0,333.33,2.0,-1000.0,21.33,2,1
1h,next_open,1000.0,300.0,fixed_rr,1.0,3,2,1,66.67,1000.0,333.33,2.0,-1000.0,20.33,2,1
1h,signal_close,300.0,100.0,fixed_rr,1.0,10,7,3,70.0,911.5,91.15,2.013,-600.0,1.9,6,3
1h,signal_close,300.0,150.0,fixed_rr,1.0,10,7,3,70.0,911.5,91.15,2.013,-600.0,1.9,6,3
1h,signal_close,300.0,50.0,fixed_rr,2.0,10,5,5,50.0,911.5,91.15,1.608,-900.0,4.8,4,5
1h,signal_close,300.0,50.0,fixed_rr,3.0,10,4,6,40.0,911.5,91.15,1.506,-1200.0,6.7,3,6
1h,next_open,300.0,100.0,fixed_rr,1.0,10,7,3,70.0,911.0,91.1,2.012,-600.0,0.9,6,3
1h,next_open,300.0,150.0,fixed_rr,1.0,10,7,3,70.0,911.0,91.1,2.012,-600.0,0.9,6,3
1h,next_open,300.0,100.0,fixed_rr,2.0,10,5,5,50.0,911.0,91.1,1.607,-600.0,3.2,4,5
1h,next_open,300.0,150.0,fixed_rr,2.0,10,5,5,50.0,911.0,91.1,1.607,-600.0,3.2,4,5
1h,next_open,300.0,50.0,fixed_rr,3.0,10,4,6,40.0,911.0,91.1,1.506,-1200.0,5.7,3,6
1h,next_open,400.0,300.0,ema_low,,3,3,0,100.0,904.15,301.38,inf,0.0,3.0,3,0
1h,next_open,500.0,300.0,ema_low,,3,3,0,100.0,904.15,301.38,inf,0.0,3.0,3,0
1h,next_open,600.0,300.0,ema_low,,3,3,0,100.0,904.15,301.38,inf,0.0,3.0,3,0
1h,next_open,800.0,300.0,ema_low,,3,3,0,100.0,904.15,301.38,inf,0.0,3.0,3,0
1h,next_open,1000.0,300.0,ema_low,,3,3,0,100.0,904.15,301.38,inf,0.0,3.0,3,0
1h,signal_close,400.0,300.0,ema_low,,3,3,0,100.0,900.15,300.05,inf,0.0,4.0,3,0
1h,signal_close,500.0,300.0,ema_low,,3,3,0,100.0,900.15,300.05,inf,0.0,4.0,3,0
1h,signal_close,600.0,300.0,ema_low,,3,3,0,100.0,900.15,300.05,inf,0.0,4.0,3,0
1h,signal_close,800.0,300.0,ema_low,,3,3,0,100.0,900.15,300.05,inf,0.0,4.0,3,0
1h,signal_close,1000.0,300.0,ema_low,,3,3,0,100.0,900.15,300.05,inf,0.0,4.0,3,0
1h,signal_close,300.0,400.0,fixed_rr,3.0,1,1,0,100.0,900.0,900.0,inf,0.0,8.0,1,0
1h,signal_close,600.0,400.0,fixed_rr,1.5,1,1,0,100.0,900.0,900.0,inf,0.0,8.0,1,0
1h,next_open,300.0,400.0,fixed_rr,3.0,1,1,0,100.0,900.0,900.0,inf,0.0,7.0,1,0
1h,next_open,600.0,400.0,fixed_rr,1.5,1,1,0,100.0,900.0,900.0,inf,0.0,7.0,1,0
1h,signal_close,300.0,300.0,fixed_rr,2.0,3,2,1,66.67,900.0,300.0,4.0,-300.0,3.0,2,1
1h,next_open,300.0,300.0,fixed_rr,2.0,3,2,1,66.67,900.0,300.0,4.0,-300.0,2.0,2,1
1h,signal_close,400.0,50.0,fixed_rr,1.5,9,5,4,55.56,811.5,90.17,1.507,-800.0,6.33,4,4
1h,signal_close,400.0,100.0,fixed_rr,1.5,9,5,4,55.56,811.5,90.17,1.507,-800.0,6.33,4,4
1h,signal_close,400.0,150.0,fixed_rr,1.5,9,5,4,55.56,811.5,90.17,1.507,-800.0,6.33,4,4
1h,signal_close,400.0,200.0,fixed_rr,3.0,7,3,4,42.86,811.5,115.93,1.507,-800.0,7.0,2,4
1h,next_open,400.0,200.0,fixed_rr,3.0,7,3,4,42.86,811.0,115.86,1.507,-800.0,6.0,2,4
1h,signal_close,400.0,400.0,fixed_rr,2.0,1,1,0,100.0,800.0,800.0,inf,0.0,8.0,1,0
1h,signal_close,800.0,400.0,fixed_rr,1.0,1,1,0,100.0,800.0,800.0,inf,0.0,8.0,1,0
1h,next_open,400.0,400.0,fixed_rr,2.0,1,1,0,100.0,800.0,800.0,inf,0.0,7.0,1,0
1h,next_open,800.0,400.0,fixed_rr,1.0,1,1,0,100.0,800.0,800.0,inf,0.0,7.0,1,0
1h,signal_close,400.0,300.0,fixed_rr,1.5,3,2,1,66.67,800.0,266.67,3.0,-400.0,8.0,2,1
1h,next_open,400.0,300.0,fixed_rr,1.5,3,2,1,66.67,800.0,266.67,3.0,-400.0,7.0,2,1
1h,signal_close,800.0,300.0,fixed_rr,1.0,3,2,1,66.67,800.0,266.67,2.0,-800.0,10.33,2,1
1h,next_open,800.0,300.0,fixed_rr,1.0,3,2,1,66.67,800.0,266.67,2.0,-800.0,9.33,2,1
1h,signal_close,800.0,300.0,fixed_rr,3.0,3,1,2,33.33,800.0,266.67,1.5,-1600.0,25.67,1,2
1h,next_open,800.0,300.0,fixed_rr,3.0,3,1,2,33.33,800.0,266.67,1.5,-1600.0,24.67,1,2
1h,signal_close,300.0,50.0,fixed_rr,1.5,11,6,5,54.55,761.5,69.23,1.508,-900.0,3.55,5,5
1h,next_open,300.0,50.0,fixed_rr,1.5,11,6,5,54.55,761.0,69.18,1.507,-900.0,2.55,5,5
1h,signal_close,500.0,400.0,fixed_rr,1.5,1,1,0,100.0,750.0,750.0,inf,0.0,8.0,1,0
1h,next_open,500.0,400.0,fixed_rr,1.5,1,1,0,100.0,750.0,750.0,inf,0.0,7.0,1,0
1h,next_open,300.0,200.0,ema_low,,7,5,2,71.43,667.0,95.29,2.112,-600.0,1.0,4,2
1h,signal_close,300.0,200.0,ema_low,,7,5,2,71.43,665.5,95.07,2.109,-600.0,2.0,4,2
1h,signal_close,300.0,200.0,fixed_rr,3.0,7,3,4,42.86,611.5,87.36,1.51,-600.0,3.29,2,4
1h,signal_close,300.0,50.0,fixed_rr,1.0,11,7,4,63.64,611.5,55.59,1.51,-900.0,2.82,6,4
1h,signal_close,600.0,50.0,fixed_rr,2.0,9,4,5,44.44,611.5,67.94,1.204,-1800.0,10.78,3,5
1h,signal_close,600.0,50.0,fixed_rr,3.0,8,3,5,37.5,611.5,76.44,1.204,-1800.0,14.0,2,5
1h,signal_close,600.0,100.0,fixed_rr,2.0,9,4,5,44.44,611.5,67.94,1.204,-1800.0,10.78,3,5
1h,signal_close,600.0,100.0,fixed_rr,3.0,8,3,5,37.5,611.5,76.44,1.204,-1800.0,14.0,2,5
1h,signal_close,600.0,150.0,fixed_rr,2.0,9,4,5,44.44,611.5,67.94,1.204,-1800.0,10.78,3,5
1h,signal_close,600.0,150.0,fixed_rr,3.0,8,3,5,37.5,611.5,76.44,1.204,-1800.0,14.0,2,5
1h,next_open,300.0,200.0,fixed_rr,3.0,7,3,4,42.86,611.0,87.29,1.509,-600.0,2.29,2,4
1h,next_open,300.0,50.0,fixed_rr,1.0,11,7,4,63.64,611.0,55.55,1.509,-900.0,1.82,6,4
1h,next_open,300.0,50.0,fixed_rr,2.0,11,5,6,45.45,611.0,55.55,1.339,-900.0,3.91,4,6
1h,next_open,600.0,50.0,fixed_rr,2.0,9,4,5,44.44,611.0,67.89,1.204,-1800.0,9.78,3,5
1h,next_open,600.0,50.0,fixed_rr,3.0,8,3,5,37.5,611.0,76.38,1.204,-1800.0,13.0,2,5
1h,next_open,600.0,100.0,fixed_rr,2.0,9,4,5,44.44,611.0,67.89,1.204,-1800.0,9.78,3,5
1h,next_open,600.0,100.0,fixed_rr,3.0,8,3,5,37.5,611.0,76.38,1.204,-1800.0,13.0,2,5
1h,next_open,600.0,150.0,fixed_rr,2.0,9,4,5,44.44,611.0,67.89,1.204,-1800.0,9.78,3,5
1h,next_open,600.0,150.0,fixed_rr,3.0,8,3,5,37.5,611.0,76.38,1.204,-1800.0,13.0,2,5
1h,signal_close,200.0,400.0,fixed_rr,3.0,1,1,0,100.0,600.0,600.0,inf,0.0,4.0,1,0
1h,signal_close,300.0,400.0,fixed_rr,2.0,1,1,0,100.0,600.0,600.0,inf,0.0,4.0,1,0
1h,signal_close,400.0,400.0,fixed_rr,1.5,1,1,0,100.0,600.0,600.0,inf,0.0,4.0,1,0
1h,signal_close,600.0,400.0,fixed_rr,1.0,1,1,0,100.0,600.0,600.0,inf,0.0,4.0,1,0
1h,next_open,200.0,400.0,fixed_rr,3.0,1,1,0,100.0,600.0,600.0,inf,0.0,3.0,1,0
1h,next_open,300.0,400.0,fixed_rr,2.0,1,1,0,100.0,600.0,600.0,inf,0.0,3.0,1,0
1h,next_open,400.0,400.0,fixed_rr,1.5,1,1,0,100.0,600.0,600.0,inf,0.0,3.0,1,0
1h,next_open,600.0,400.0,fixed_rr,1.0,1,1,0,100.0,600.0,600.0,inf,0.0,3.0,1,0
1h,signal_close,300.0,300.0,fixed_rr,1.5,3,2,1,66.67,600.0,200.0,3.0,-300.0,3.0,2,1
1h,next_open,300.0,300.0,fixed_rr,1.5,3,2,1,66.67,600.0,200.0,3.0,-300.0,2.0,2,1
1h,signal_close,600.0,300.0,fixed_rr,1.0,3,2,1,66.67,600.0,200.0,2.0,-600.0,8.67,2,1
1h,next_open,600.0,300.0,fixed_rr,1.0,3,2,1,66.67,600.0,200.0,2.0,-600.0,7.67,2,1
1h,signal_close,500.0,50.0,fixed_rr,1.0,10,6,4,60.0,511.5,51.15,1.256,-1000.0,7.2,5,4
1h,signal_close,500.0,100.0,fixed_rr,1.0,10,6,4,60.0,511.5,51.15,1.256,-1000.0,7.2,5,4
1h,signal_close,500.0,150.0,fixed_rr,1.0,10,6,4,60.0,511.5,51.15,1.256,-1000.0,7.2,5,4
1h,signal_close,500.0,50.0,fixed_rr,2.0,9,4,5,44.44,511.5,56.83,1.205,-1500.0,10.22,3,5
1h,signal_close,500.0,50.0,fixed_rr,3.0,8,3,5,37.5,511.5,63.94,1.205,-1500.0,13.25,2,5
1h,signal_close,500.0,100.0,fixed_rr,2.0,9,4,5,44.44,511.5,56.83,1.205,-1500.0,10.22,3,5
1h,signal_close,500.0,100.0,fixed_rr,3.0,8,3,5,37.5,511.5,63.94,1.205,-1500.0,13.25,2,5
1h,signal_close,500.0,150.0,fixed_rr,2.0,9,4,5,44.44,511.5,56.83,1.205,-1500.0,10.22,3,5
1h,signal_close,500.0,150.0,fixed_rr,3.0,8,3,5,37.5,511.5,63.94,1.205,-1500.0,13.25,2,5
1h,next_open,500.0,50.0,fixed_rr,1.0,10,6,4,60.0,511.0,51.1,1.256,-1000.0,6.2,5,4
1h,next_open,500.0,100.0,fixed_rr,1.0,10,6,4,60.0,511.0,51.1,1.256,-1000.0,6.2,5,4
1h,next_open,500.0,150.0,fixed_rr,1.0,10,6,4,60.0,511.0,51.1,1.256,-1000.0,6.2,5,4
1h,next_open,500.0,50.0,fixed_rr,2.0,9,4,5,44.44,511.0,56.78,1.204,-1500.0,9.22,3,5
1h,next_open,500.0,50.0,fixed_rr,3.0,8,3,5,37.5,511.0,63.88,1.204,-1500.0,12.25,2,5
1h,next_open,500.0,100.0,fixed_rr,2.0,9,4,5,44.44,511.0,56.78,1.204,-1500.0,9.22,3,5
1h,next_open,500.0,100.0,fixed_rr,3.0,8,3,5,37.5,511.0,63.88,1.204,-1500.0,12.25,2,5
1h,next_open,500.0,150.0,fixed_rr,2.0,9,4,5,44.44,511.0,56.78,1.204,-1500.0,9.22,3,5
1h,next_open,500.0,150.0,fixed_rr,3.0,8,3,5,37.5,511.0,63.88,1.204,-1500.0,12.25,2,5
1h,signal_close,500.0,400.0,fixed_rr,1.0,1,1,0,100.0,500.0,500.0,inf,0.0,4.0,1,0
1h,next_open,500.0,400.0,fixed_rr,1.0,1,1,0,100.0,500.0,500.0,inf,0.0,3.0,1,0
1h,signal_close,500.0,300.0,fixed_rr,1.0,3,2,1,66.67,500.0,166.67,2.0,-500.0,8.67,2,1
1h,next_open,500.0,300.0,fixed_rr,1.0,3,2,1,66.67,500.0,166.67,2.0,-500.0,7.67,2,1
1h,next_open,200.0,100.0,ema_low,,10,6,4,60.0,486.37,48.64,1.608,-400.0,0.4,5,4
1h,next_open,200.0,150.0,ema_low,,10,6,4,60.0,486.37,48.64,1.608,-400.0,0.4,5,4
1h,next_open,300.0,300.0,ema_low,,3,2,1,66.67,485.56,161.85,2.619,-300.0,1.33,2,1
1h,next_open,200.0,50.0,ema_low,,12,7,5,58.33,482.46,40.2,1.482,-600.0,0.42,6,5
1h,signal_close,300.0,300.0,ema_low,,3,2,1,66.67,481.56,160.52,2.605,-300.0,2.33,2,1
1h,signal_close,200.0,100.0,ema_low,,10,6,4,60.0,477.87,47.79,1.597,-400.0,1.4,5,4
1h,signal_close,200.0,150.0,ema_low,,10,6,4,60.0,477.87,47.79,1.597,-400.0,1.4,5,4
1h,signal_close,200.0,50.0,ema_low,,12,7,5,58.33,473.96,39.5,1.474,-600.0,1.42,6,5
1h,signal_close,300.0,400.0,fixed_rr,1.5,1,1,0,100.0,450.0,450.0,inf,0.0,4.0,1,0
1h,next_open,300.0,400.0,fixed_rr,1.5,1,1,0,100.0,450.0,450.0,inf,0.0,3.0,1,0
1h,signal_close,200.0,50.0,fixed_rr,3.0,11,4,7,36.36,411.5,37.41,1.294,-600.0,2.82,3,7
1h,signal_close,400.0,50.0,fixed_rr,2.0,9,4,5,44.44,411.5,45.72,1.206,-1200.0,8.44,3,5
1h,signal_close,400.0,100.0,fixed_rr,2.0,9,4,5,44.44,411.5,45.72,1.206,-1200.0,8.44,3,5
1h,signal_close,400.0,150.0,fixed_rr,2.0,9,4,5,44.44,411.5,45.72,1.206,-1200.0,8.44,3,5
1h,next_open,400.0,50.0,fixed_rr,1.5,10,5,5,50.0,411.0,41.1,1.206,-800.0,5.4,4,5
1h,next_open,400.0,100.0,fixed_rr,1.5,10,5,5,50.0,411.0,41.1,1.206,-800.0,5.4,4,5
1h,next_open,400.0,150.0,fixed_rr,1.5,10,5,5,50.0,411.0,41.1,1.206,-800.0,5.4,4,5
1h,next_open,400.0,50.0,fixed_rr,2.0,9,4,5,44.44,411.0,45.67,1.206,-1200.0,7.44,3,5
1h,next_open,400.0,100.0,fixed_rr,2.0,9,4,5,44.44,411.0,45.67,1.206,-1200.0,7.44,3,5
1h,next_open,400.0,150.0,fixed_rr,2.0,9,4,5,44.44,411.0,45.67,1.206,-1200.0,7.44,3,5
1h,signal_close,200.0,400.0,fixed_rr,2.0,1,1,0,100.0,400.0,400.0,inf,0.0,2.0,1,0
1h,signal_close,400.0,400.0,fixed_rr,1.0,1,1,0,100.0,400.0,400.0,inf,0.0,2.0,1,0
1h,next_open,200.0,400.0,fixed_rr,2.0,1,1,0,100.0,400.0,400.0,inf,0.0,1.0,1,0
1h,next_open,400.0,400.0,fixed_rr,1.0,1,1,0,100.0,400.0,400.0,inf,0.0,1.0,1,0
1h,signal_close,400.0,300.0,fixed_rr,1.0,3,2,1,66.67,400.0,133.33,2.0,-400.0,7.33,2,1
1h,next_open,400.0,300.0,fixed_rr,1.0,3,2,1,66.67,400.0,133.33,2.0,-400.0,6.33,2,1
1h,signal_close,200.0,400.0,ema_low,,1,1,0,100.0,376.47,376.47,inf,0.0,2.0,1,0
1h,signal_close,300.0,400.0,ema_low,,1,1,0,100.0,376.47,376.47,inf,0.0,2.0,1,0
1h,signal_close,400.0,400.0,ema_low,,1,1,0,100.0,376.47,376.47,inf,0.0,2.0,1,0
1h,signal_close,500.0,400.0,ema_low,,1,1,0,100.0,376.47,376.47,inf,0.0,2.0,1,0
1h,signal_close,600.0,400.0,ema_low,,1,1,0,100.0,376.47,376.47,inf,0.0,2.0,1,0
1h,signal_close,800.0,400.0,ema_low,,1,1,0,100.0,376.47,376.47,inf,0.0,2.0,1,0
1h,signal_close,1000.0,400.0,ema_low,,1,1,0,100.0,376.47,376.47,inf,0.0,2.0,1,0
1h,next_open,200.0,400.0,ema_low,,1,1,0,100.0,376.47,376.47,inf,0.0,1.0,1,0
1h,next_open,300.0,400.0,ema_low,,1,1,0,100.0,376.47,376.47,inf,0.0,1.0,1,0
1h,next_open,400.0,400.0,ema_low,,1,1,0,100.0,376.47,376.47,inf,0.0,1.0,1,0
1h,next_open,500.0,400.0,ema_low,,1,1,0,100.0,376.47,376.47,inf,0.0,1.0,1,0
1h,next_open,600.0,400.0,ema_low,,1,1,0,100.0,376.47,376.47,inf,0.0,1.0,1,0
1h,next_open,800.0,400.0,ema_low,,1,1,0,100.0,376.47,376.47,inf,0.0,1.0,1,0
1h,next_open,1000.0,400.0,ema_low,,1,1,0,100.0,376.47,376.47,inf,0.0,1.0,1,0
1h,signal_close,800.0,200.0,fixed_rr,2.0,6,2,4,33.33,319.0,53.17,1.111,-1600.0,15.33,2,3
1h,next_open,800.0,200.0,fixed_rr,2.0,6,2,4,33.33,319.0,53.17,1.111,-1600.0,14.33,2,3
1h,signal_close,200.0,50.0,fixed_rr,1.5,12,6,6,50.0,311.5,25.96,1.26,-600.0,1.58,5,6
1h,next_open,200.0,50.0,fixed_rr,1.5,12,6,6,50.0,311.0,25.92,1.259,-600.0,0.58,5,6
1h,signal_close,200.0,400.0,fixed_rr,1.5,1,1,0,100.0,300.0,300.0,inf,0.0,2.0,1,0
1h,signal_close,300.0,400.0,fixed_rr,1.0,1,1,0,100.0,300.0,300.0,inf,0.0,2.0,1,0
1h,next_open,200.0,400.0,fixed_rr,1.5,1,1,0,100.0,300.0,300.0,inf,0.0,1.0,1,0
1h,next_open,300.0,400.0,fixed_rr,1.0,1,1,0,100.0,300.0,300.0,inf,0.0,1.0,1,0
1h,signal_close,300.0,300.0,fixed_rr,1.0,3,2,1,66.67,300.0,100.0,2.0,-300.0,2.33,2,1
1h,next_open,300.0,300.0,fixed_rr,1.0,3,2,1,66.67,300.0,100.0,2.0,-300.0,1.33,2,1
1h,signal_close,200.0,200.0,ema_low,,7,4,3,57.14,260.42,37.2,1.434,-400.0,1.57,3,3
1h,next_open,200.0,200.0,ema_low,,7,4,3,57.14,257.92,36.85,1.43,-400.0,0.57,3,3
1h,signal_close,200.0,100.0,fixed_rr,1.0,10,6,4,60.0,211.5,21.15,1.264,-400.0,1.3,5,4
1h,signal_close,200.0,150.0,fixed_rr,1.0,10,6,4,60.0,211.5,21.15,1.264,-400.0,1.3,5,4
1h,signal_close,200.0,50.0,fixed_rr,1.0,12,7,5,58.33,211.5,17.62,1.212,-600.0,1.33,6,5
1h,signal_close,200.0,100.0,fixed_rr,1.5,10,5,5,50.0,211.5,21.15,1.212,-600.0,1.6,4,5
1h,signal_close,200.0,150.0,fixed_rr,1.5,10,5,5,50.0,211.5,21.15,1.212,-600.0,1.6,4,5
1h,signal_close,200.0,50.0,fixed_rr,2.0,12,5,7,41.67,211.5,17.62,1.151,-600.0,1.83,4,7
1h,next_open,200.0,100.0,fixed_rr,1.0,10,6,4,60.0,211.0,21.1,1.264,-400.0,0.3,5,4
1h,next_open,200.0,150.0,fixed_rr,1.0,10,6,4,60.0,211.0,21.1,1.264,-400.0,0.3,5,4
1h,next_open,200.0,50.0,fixed_rr,1.0,12,7,5,58.33,211.0,17.58,1.211,-600.0,0.33,6,5
1h,next_open,200.0,100.0,fixed_rr,1.5,10,5,5,50.0,211.0,21.1,1.211,-600.0,0.6,4,5
1h,next_open,200.0,150.0,fixed_rr,1.5,10,5,5,50.0,211.0,21.1,1.211,-600.0,0.6,4,5
1h,next_open,200.0,50.0,fixed_rr,2.0,12,5,7,41.67,211.0,17.58,1.151,-600.0,0.75,4,7
1h,next_open,200.0,50.0,fixed_rr,3.0,12,4,8,33.33,211.0,17.58,1.132,-600.0,2.08,3,8
1h,signal_close,200.0,400.0,fixed_rr,1.0,1,1,0,100.0,200.0,200.0,inf,0.0,1.0,1,0
1h,next_open,200.0,400.0,fixed_rr,1.0,1,1,0,100.0,200.0,200.0,inf,0.0,0.0,1,0
1h,signal_close,200.0,300.0,fixed_rr,3.0,3,1,2,33.33,200.0,66.67,1.5,-200.0,2.33,1,2
1h,next_open,200.0,300.0,fixed_rr,3.0,3,1,2,33.33,200.0,66.67,1.5,-200.0,1.33,1,2
1h,signal_close,200.0,200.0,fixed_rr,1.0,7,4,3,57.14,11.5,1.64,1.019,-400.0,1.43,3,3
1h,signal_close,300.0,200.0,fixed_rr,1.0,7,4,3,57.14,11.5,1.64,1.013,-600.0,2.14,3,3
1h,signal_close,300.0,200.0,fixed_rr,2.0,7,3,4,42.86,11.5,1.64,1.01,-600.0,2.57,2,4
1h,signal_close,200.0,100.0,fixed_rr,2.0,10,4,6,40.0,11.5,1.15,1.01,-800.0,1.9,3,6
1h,signal_close,200.0,100.0,fixed_rr,3.0,9,3,6,33.33,11.5,1.28,1.01,-800.0,3.0,2,6
1h,signal_close,200.0,150.0,fixed_rr,2.0,10,4,6,40.0,11.5,1.15,1.01,-800.0,1.9,3,6
1h,signal_close,200.0,150.0,fixed_rr,3.0,9,3,6,33.33,11.5,1.28,1.01,-800.0,3.0,2,6
1h,signal_close,400.0,200.0,fixed_rr,1.0,7,4,3,57.14,11.5,1.64,1.01,-800.0,4.57,3,3
1h,signal_close,500.0,200.0,fixed_rr,1.0,7,4,3,57.14,11.5,1.64,1.008,-1000.0,6.71,3,3
1h,signal_close,400.0,200.0,fixed_rr,2.0,7,3,4,42.86,11.5,1.64,1.007,-800.0,6.29,2,4
1h,signal_close,500.0,200.0,fixed_rr,2.0,7,3,4,42.86,11.5,1.64,1.006,-1000.0,8.57,2,4
1h,signal_close,1000.0,200.0,fixed_rr,1.0,5,3,2,60.0,11.5,2.3,1.006,-1000.0,12.8,2,2
1h,signal_close,600.0,50.0,fixed_rr,1.0,9,5,4,55.56,11.5,1.28,1.005,-1200.0,7.67,4,4
1h,signal_close,600.0,100.0,fixed_rr,1.0,9,5,4,55.56,11.5,1.28,1.005,-1200.0,7.67,4,4
1h,signal_close,600.0,150.0,fixed_rr,1.0,9,5,4,55.56,11.5,1.28,1.005,-1200.0,7.67,4,4
1h,signal_close,600.0,200.0,fixed_rr,2.0,7,3,4,42.86,11.5,1.64,1.005,-1200.0,8.71,2,4
1h,next_open,200.0,200.0,fixed_rr,1.0,7,4,3,57.14,11.0,1.57,1.018,-400.0,0.43,3,3
1h,next_open,300.0,200.0,fixed_rr,1.0,7,4,3,57.14,11.0,1.57,1.012,-600.0,1.14,3,3
1h,next_open,300.0,200.0,fixed_rr,2.0,7,3,4,42.86,11.0,1.57,1.009,-600.0,1.57,2,4
1h,next_open,200.0,100.0,fixed_rr,2.0,10,4,6,40.0,11.0,1.1,1.009,-800.0,0.8,3,6
1h,next_open,200.0,150.0,fixed_rr,2.0,10,4,6,40.0,11.0,1.1,1.009,-800.0,0.8,3,6
1h,next_open,400.0,200.0,fixed_rr,1.0,7,4,3,57.14,11.0,1.57,1.009,-800.0,3.57,3,3
1h,next_open,400.0,200.0,fixed_rr,2.0,7,3,4,42.86,11.0,1.57,1.007,-800.0,5.29,2,4
1h,next_open,500.0,200.0,fixed_rr,1.0,7,4,3,57.14,11.0,1.57,1.007,-1000.0,5.71,3,3
1h,next_open,500.0,200.0,fixed_rr,2.0,7,3,4,42.86,11.0,1.57,1.006,-1000.0,7.57,2,4
1h,next_open,1000.0,200.0,fixed_rr,1.0,5,3,2,60.0,11.0,2.2,1.006,-1000.0,11.8,2,2
1h,next_open,600.0,200.0,fixed_rr,2.0,7,3,4,42.86,11.0,1.57,1.005,-1200.0,7.71,2,4
1h,signal_close,200.0,600.0,ema_low,,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,200.0,600.0,fixed_rr,1.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,200.0,600.0,fixed_rr,1.5,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,200.0,600.0,fixed_rr,2.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,200.0,600.0,fixed_rr,3.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,300.0,600.0,ema_low,,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,300.0,600.0,fixed_rr,1.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,300.0,600.0,fixed_rr,1.5,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,300.0,600.0,fixed_rr,2.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,300.0,600.0,fixed_rr,3.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,400.0,600.0,ema_low,,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,400.0,600.0,fixed_rr,1.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,400.0,600.0,fixed_rr,1.5,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,400.0,600.0,fixed_rr,2.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,400.0,600.0,fixed_rr,3.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,500.0,600.0,ema_low,,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,500.0,600.0,fixed_rr,1.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,500.0,600.0,fixed_rr,1.5,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,500.0,600.0,fixed_rr,2.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,500.0,600.0,fixed_rr,3.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,600.0,600.0,ema_low,,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,600.0,600.0,fixed_rr,1.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,600.0,600.0,fixed_rr,1.5,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,600.0,600.0,fixed_rr,2.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,600.0,600.0,fixed_rr,3.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,800.0,600.0,ema_low,,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,800.0,600.0,fixed_rr,1.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,800.0,600.0,fixed_rr,1.5,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,800.0,600.0,fixed_rr,2.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,800.0,600.0,fixed_rr,3.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,1000.0,600.0,ema_low,,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,1000.0,600.0,fixed_rr,1.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,1000.0,600.0,fixed_rr,1.5,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
1h,signal_close,1000.0,600.0,fixed_rr,2.0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0
