entry_time,exit_time,side,entry,exit,stop_loss,take_profit,pnl_points,bars_held,exit_reason
2024-09-25 08:00:00+00:00,2024-09-25 08:00:00+00:00,short,63846.0,63457.56,64846.0,63457.56,388.44,0,take_profit
2024-09-26 20:00:00+00:00,2024-09-27 08:00:00+00:00,short,64707.5,65707.5,65707.5,64650.91,-1000.0,3,stop_loss
2024-09-27 20:00:00+00:00,2024-09-28 12:00:00+00:00,short,65644.0,65412.39,66644.0,65412.39,231.61,4,take_profit
2024-09-30 00:00:00+00:00,2024-09-30 00:00:00+00:00,short,65594.0,65185.14,66594.0,65185.14,408.86,0,take_profit
2024-10-05 04:00:00+00:00,2024-10-05 20:00:00+00:00,short,61860.0,61725.5,62860.0,61725.5,134.5,4,take_profit
2024-10-07 12:00:00+00:00,2024-10-07 12:00:00+00:00,short,63140.0,64140.0,64140.0,62609.99,-1000.0,0,stop_loss
2024-10-12 20:00:00+00:00,2024-10-13 08:00:00+00:00,short,62991.0,62581.72,63991.0,62581.72,409.28,3,take_profit
2024-10-15 04:00:00+00:00,2024-10-15 12:00:00+00:00,short,65409.0,66409.0,66409.0,64898.65,-1000.0,2,stop_loss
2024-10-16 08:00:00+00:00,2024-10-16 08:00:00+00:00,short,66975.0,67975.0,67975.0,66226.68,-1000.0,0,stop_loss
2024-10-16 20:00:00+00:00,2024-10-17 08:00:00+00:00,short,67730.0,66983.05,68730.0,66983.05,746.95,3,take_profit
2024-10-18 12:00:00+00:00,2024-10-18 12:00:00+00:00,short,67720.5,68720.5,68720.5,67343.45,-1000.0,0,stop_loss
2024-10-19 00:00:00+00:00,2024-10-19 16:00:00+00:00,short,68435.5,68031.55,69435.5,68031.55,403.95,4,take_profit
2024-10-20 20:00:00+00:00,2024-10-21 00:00:00+00:00,short,68512.5,69512.5,69512.5,68372.78,-1000.0,1,stop_loss
2024-10-25 04:00:00+00:00,2024-10-25 04:00:00+00:00,short,68010.0,67311.5,69010.0,67311.5,698.5,0,take_profit
2024-10-28 04:00:00+00:00,2024-10-28 08:00:00+00:00,short,67725.0,68725.0,68725.0,67634.29,-1000.0,1,stop_loss
2024-10-28 16:00:00+00:00,2024-10-28 16:00:00+00:00,short,68487.0,69487.0,69487.0,67986.07,-1000.0,0,stop_loss
2024-11-05 12:00:00+00:00,2024-11-05 12:00:00+00:00,short,68810.0,69810.0,69810.0,68170.19,-1000.0,0,stop_loss
2024-11-05 20:00:00+00:00,2024-11-06 00:00:00+00:00,short,68970.0,69970.0,69970.0,68641.73,-1000.0,1,stop_loss
2024-11-07 08:00:00+00:00,2024-11-07 12:00:00+00:00,short,74801.5,75801.5,75801.5,74086.71,-1000.0,1,stop_loss
2024-11-08 00:00:00+00:00,2024-11-08 16:00:00+00:00,short,75866.5,76866.5,76866.5,75489.13,-1000.0,4,stop_loss
2024-11-09 00:00:00+00:00,2024-11-09 16:00:00+00:00,short,76489.5,75991.96,77489.5,75991.96,497.54,4,take_profit
2024-11-12 12:00:00+00:00,2024-11-12 16:00:00+00:00,short,87230.0,88230.0,88230.0,85090.68,-1000.0,1,stop_loss
2024-11-13 00:00:00+00:00,2024-11-13 12:00:00+00:00,short,87972.0,88972.0,88972.0,86638.27,-1000.0,3,stop_loss
2024-11-13 20:00:00+00:00,2024-11-14 08:00:00+00:00,short,90219.0,91219.0,91219.0,88855.25,-1000.0,3,stop_loss
2024-11-18 12:00:00+00:00,2024-11-18 12:00:00+00:00,short,90338.5,91338.5,91338.5,89810.67,-1000.0,0,stop_loss
2024-11-20 00:00:00+00:00,2024-11-20 08:00:00+00:00,short,92336.0,93336.0,93336.0,91726.93,-1000.0,2,stop_loss
2024-11-23 00:00:00+00:00,2024-11-23 16:00:00+00:00,short,98921.5,97972.02,99921.5,97972.02,949.48,4,take_profit
2024-11-28 04:00:00+00:00,2024-11-29 00:00:00+00:00,short,95540.5,96540.5,96540.5,94863.61,-1000.0,5,stop_loss
2024-11-29 08:00:00+00:00,2024-11-29 08:00:00+00:00,short,95690.5,96690.5,96690.5,95220.94,-1000.0,0,stop_loss
2024-11-29 20:00:00+00:00,2024-11-30 08:00:00+00:00,short,97380.0,96299.45,98380.0,96299.45,1080.55,3,take_profit
2024-12-01 16:00:00+00:00,2024-12-02 00:00:00+00:00,short,97081.5,98081.5,98081.5,96572.0,-1000.0,2,stop_loss
2024-12-05 16:00:00+00:00,2024-12-05 16:00:00+00:00,short,101355.5,99150.29,102355.5,99150.29,2205.21,0,take_profit
2024-12-07 00:00:00+00:00,2024-12-08 08:00:00+00:00,short,99802.5,99163.31,100802.5,99163.31,639.19,8,take_profit
2024-12-12 08:00:00+00:00,2024-12-12 12:00:00+00:00,short,100481.5,101481.5,101481.5,99677.92,-1000.0,1,stop_loss
2024-12-14 12:00:00+00:00,2024-12-14 20:00:00+00:00,short,101562.5,100721.72,102562.5,100721.72,840.78,2,take_profit
2024-12-16 12:00:00+00:00,2024-12-16 12:00:00+00:00,short,103721.5,104721.5,104721.5,103180.59,-1000.0,0,stop_loss
2024-12-21 12:00:00+00:00,2024-12-21 12:00:00+00:00,short,98225.5,96583.65,99225.5,96583.65,1641.85,0,take_profit
2024-12-26 04:00:00+00:00,2024-12-26 04:00:00+00:00,short,98957.5,97717.04,99957.5,97717.04,1240.46,0,take_profit
2024-12-31 20:00:00+00:00,2025-01-01 08:00:00+00:00,short,94156.0,93153.57,95156.0,93153.57,1002.43,3,take_profit
2025-01-03 08:00:00+00:00,2025-01-03 12:00:00+00:00,short,96275.5,97275.5,97275.5,96063.9,-1000.0,1,stop_loss
2025-01-04 12:00:00+00:00,2025-01-05 08:00:00+00:00,short,97831.5,97731.05,98831.5,97731.05,100.45,5,take_profit
2025-01-11 00:00:00+00:00,2025-01-12 08:00:00+00:00,short,94676.0,93966.59,95676.0,93966.59,709.41,8,take_profit
2025-01-12 20:00:00+00:00,2025-01-12 20:00:00+00:00,short,94625.0,94037.95,95625.0,94037.95,587.05,0,take_profit
2025-01-15 12:00:00+00:00,2025-01-15 12:00:00+00:00,short,96725.5,97725.5,97725.5,95990.51,-1000.0,0,stop_loss
2025-01-16 12:00:00+00:00,2025-01-16 12:00:00+00:00,short,99107.0,98016.82,100107.0,98016.82,1090.18,0,take_profit
2025-01-17 00:00:00+00:00,2025-01-17 00:00:00+00:00,short,99937.5,100937.5,100937.5,98877.02,-1000.0,0,stop_loss
2025-01-18 04:00:00+00:00,2025-01-18 08:00:00+00:00,short,103531.0,102295.35,104531.0,102295.35,1235.65,1,take_profit
2025-01-19 12:00:00+00:00,2025-01-19 12:00:00+00:00,short,104354.0,105354.0,105354.0,103660.66,-1000.0,0,stop_loss
2025-01-20 16:00:00+00:00,2025-01-20 16:00:00+00:00,short,105001.0,106001.0,106001.0,102760.12,-1000.0,0,stop_loss
2025-01-22 04:00:00+00:00,2025-01-22 12:00:00+00:00,short,105588.5,104055.1,106588.5,104055.1,1533.4,2,take_profit
2025-01-23 20:00:00+00:00,2025-01-23 20:00:00+00:00,short,103713.5,104713.5,104713.5,102397.52,-1000.0,0,stop_loss
2025-01-31 00:00:00+00:00,2025-01-31 00:00:00+00:00,short,104676.5,104041.48,105676.5,104041.48,635.02,0,take_profit
2025-02-04 08:00:00+00:00,2025-02-04 08:00:00+00:00,short,98405.0,97921.75,99405.0,97921.75,483.25,0,take_profit
2025-02-09 08:00:00+00:00,2025-02-09 12:00:00+00:00,short,97019.5,96147.14,98019.5,96147.14,872.36,1,take_profit
2025-02-10 16:00:00+00:00,2025-02-11 04:00:00+00:00,short,97188.0,98188.0,98188.0,96987.33,-1000.0,3,stop_loss
2025-02-14 08:00:00+00:00,2025-02-14 16:00:00+00:00,short,96889.5,97889.5,97889.5,96236.24,-1000.0,2,stop_loss
2025-02-15 00:00:00+00:00,2025-02-16 04:00:00+00:00,short,97445.0,97184.1,98445.0,97184.1,260.9,7,take_profit
2025-02-19 16:00:00+00:00,2025-02-20 00:00:00+00:00,short,95895.5,96895.5,96895.5,95622.37,-1000.0,2,stop_loss
2025-03-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,short,84299.5,85299.5,85299.5,82380.5,-1000.0,0,stop_loss
2025-03-01 08:00:00+00:00,2025-03-01 20:00:00+00:00,short,84707.0,85707.0,85707.0,84179.4,-1000.0,3,stop_loss
2025-03-05 00:00:00+00:00,2025-03-05 08:00:00+00:00,short,87246.0,88246.0,88246.0,85835.76,-1000.0,2,stop_loss
2025-03-05 16:00:00+00:00,2025-03-05 16:00:00+00:00,short,88313.0,89313.0,89313.0,86651.49,-1000.0,0,stop_loss
2025-03-12 04:00:00+00:00,2025-03-12 12:00:00+00:00,short,82098.5,83098.5,83098.5,81022.87,-1000.0,2,stop_loss
2025-03-13 04:00:00+00:00,2025-03-13 12:00:00+00:00,short,83537.0,81897.64,84537.0,81897.64,1639.36,2,take_profit
2025-03-15 08:00:00+00:00,2025-03-16 00:00:00+00:00,short,83797.0,83726.67,84797.0,83726.67,70.33,4,take_profit
2025-03-18 00:00:00+00:00,2025-03-18 00:00:00+00:00,short,83963.0,82987.48,84963.0,82987.48,975.52,0,take_profit
2025-03-25 00:00:00+00:00,2025-03-25 00:00:00+00:00,short,87463.5,86466.57,88463.5,86466.57,996.93,0,take_profit
2025-03-26 00:00:00+00:00,2025-03-26 12:00:00+00:00,short,87370.0,86945.53,88370.0,86945.53,424.47,3,take_profit
2025-03-31 20:00:00+00:00,2025-04-01 04:00:00+00:00,short,82427.0,83427.0,83427.0,82248.14,-1000.0,2,stop_loss
2025-04-02 04:00:00+00:00,2025-04-02 12:00:00+00:00,short,84509.0,85509.0,85509.0,84014.33,-1000.0,2,stop_loss
2025-04-12 04:00:00+00:00,2025-04-12 08:00:00+00:00,short,82940.5,83940.5,83940.5,82258.07,-1000.0,1,stop_loss
2025-04-13 08:00:00+00:00,2025-04-13 12:00:00+00:00,short,84378.0,83848.33,85378.0,83848.33,529.67,1,take_profit
2025-04-23 16:00:00+00:00,2025-04-23 16:00:00+00:00,short,93140.0,94140.0,94140.0,91791.85,-1000.0,0,stop_loss
2025-04-24 04:00:00+00:00,2025-04-24 04:00:00+00:00,short,92633.0,92208.68,93633.0,92208.68,424.32,0,take_profit
2025-04-25 04:00:00+00:00,2025-04-25 08:00:00+00:00,short,93263.0,94263.0,94263.0,92849.78,-1000.0,1,stop_loss
2025-04-26 00:00:00+00:00,2025-04-26 08:00:00+00:00,short,94601.5,93972.59,95601.5,93972.59,628.91,2,take_profit
2025-05-02 08:00:00+00:00,2025-05-02 12:00:00+00:00,short,96302.0,97302.0,97302.0,96078.55,-1000.0,1,stop_loss
2025-05-02 20:00:00+00:00,2025-05-03 00:00:00+00:00,short,96850.0,96292.11,97850.0,96292.11,557.89,1,take_profit
2025-05-10 00:00:00+00:00,2025-05-10 04:00:00+00:00,short,102951.5,103951.5,103951.5,102325.77,-1000.0,1,stop_loss
2025-05-10 12:00:00+00:00,2025-05-10 20:00:00+00:00,short,103385.5,104385.5,104385.5,102830.65,-1000.0,2,stop_loss
2025-05-11 04:00:00+00:00,2025-05-12 00:00:00+00:00,short,103958.5,104958.5,104958.5,103482.32,-1000.0,5,stop_loss
2025-05-13 16:00:00+00:00,2025-05-13 16:00:00+00:00,short,103643.0,104643.0,104643.0,102597.18,-1000.0,0,stop_loss
2025-05-14 00:00:00+00:00,2025-05-14 08:00:00+00:00,short,104092.5,103040.25,105092.5,103040.25,1052.25,2,take_profit
2025-05-16 08:00:00+00:00,2025-05-17 00:00:00+00:00,short,103656.5,103039.33,104656.5,103039.33,617.17,4,take_profit
2025-05-18 20:00:00+00:00,2025-05-18 20:00:00+00:00,short,103844.0,104844.0,104844.0,103382.48,-1000.0,0,stop_loss
2025-05-19 04:00:00+00:00,2025-05-19 04:00:00+00:00,short,103594.0,103074.02,104594.0,103074.02,519.98,0,take_profit
2025-05-23 04:00:00+00:00,2025-05-23 08:00:00+00:00,short,111054.5,109817.61,112054.5,109817.61,1236.89,1,take_profit
2025-05-26 20:00:00+00:00,2025-05-27 00:00:00+00:00,short,109085.5,108405.96,110085.5,108405.96,679.54,1,take_profit
2025-06-02 04:00:00+00:00,2025-06-02 08:00:00+00:00,short,104791.5,105791.5,105791.5,104240.0,-1000.0,1,stop_loss
2025-06-03 04:00:00+00:00,2025-06-03 12:00:00+00:00,short,105459.0,106459.0,106459.0,104733.63,-1000.0,2,stop_loss
2025-06-04 00:00:00+00:00,2025-06-04 08:00:00+00:00,short,105325.0,105067.53,106325.0,105067.53,257.47,2,take_profit
2025-06-06 20:00:00+00:00,2025-06-07 04:00:00+00:00,short,104186.5,105186.5,105186.5,103750.99,-1000.0,2,stop_loss
2025-06-08 04:00:00+00:00,2025-06-08 08:00:00+00:00,short,105447.5,104999.03,106447.5,104999.03,448.47,1,take_profit
2025-06-09 00:00:00+00:00,2025-06-09 00:00:00+00:00,short,105686.5,105341.07,106686.5,105341.07,345.43,0,take_profit
2025-06-10 16:00:00+00:00,2025-06-10 16:00:00+00:00,short,108985.5,109985.5,109985.5,108240.51,-1000.0,0,stop_loss
2025-06-11 04:00:00+00:00,2025-06-11 16:00:00+00:00,short,109675.5,108807.79,110675.5,108807.79,867.71,3,take_profit
2025-06-17 00:00:00+00:00,2025-06-17 00:00:00+00:00,short,106760.5,106189.82,107760.5,106189.82,570.68,0,take_profit
2025-06-26 12:00:00+00:00,2025-06-26 12:00:00+00:00,short,107284.0,106717.58,108284.0,106717.58,566.42,0,take_profit
2025-06-29 16:00:00+00:00,2025-06-29 16:00:00+00:00,short,107698.0,107257.66,108698.0,107257.66,440.34,0,take_profit
2025-07-03 16:00:00+00:00,2025-07-04 04:00:00+00:00,short,109101.0,108789.78,110101.0,108789.78,311.22,3,take_profit
2025-07-06 20:00:00+00:00,2025-07-06 20:00:00+00:00,short,108505.0,109505.0,109505.0,108108.75,-1000.0,0,stop_loss
2025-07-07 08:00:00+00:00,2025-07-07 12:00:00+00:00,short,109027.5,108268.01,110027.5,108268.01,759.49,1,take_profit
2025-07-10 12:00:00+00:00,2025-07-10 16:00:00+00:00,short,110983.0,111983.0,111983.0,110448.29,-1000.0,1,stop_loss
2025-07-12 16:00:00+00:00,2025-07-13 12:00:00+00:00,short,117088.0,118088.0,118088.0,117428.53,-1000.0,5,stop_loss
2025-07-14 16:00:00+00:00,2025-07-14 16:00:00+00:00,short,119875.5,119371.07,120875.5,119371.07,504.43,0,take_profit
2025-07-20 20:00:00+00:00,2025-07-20 20:00:00+00:00,short,118142.5,117414.86,119142.5,117414.86,727.64,0,take_profit
2025-07-21 12:00:00+00:00,2025-07-21 12:00:00+00:00,short,118056.0,119056.0,119056.0,117618.7,-1000.0,0,stop_loss
2025-07-23 04:00:00+00:00,2025-07-23 08:00:00+00:00,short,118633.0,118019.91,119633.0,118019.91,613.09,1,take_profit
2025-07-26 04:00:00+00:00,2025-07-27 12:00:00+00:00,short,117468.0,118468.0,118468.0,117724.57,-1000.0,8,stop_loss
2025-07-28 08:00:00+00:00,2025-07-28 12:00:00+00:00,short,118880.5,118318.63,119880.5,118318.63,561.87,1,take_profit
2025-07-31 12:00:00+00:00,2025-07-31 16:00:00+00:00,short,118342.0,117429.45,119342.0,117429.45,912.55,1,take_profit
2025-08-04 00:00:00+00:00,2025-08-04 12:00:00+00:00,short,114162.5,115162.5,115162.5,113899.02,-1000.0,3,stop_loss
2025-08-07 00:00:00+00:00,2025-08-07 08:00:00+00:00,short,114938.5,115938.5,115938.5,114304.91,-1000.0,2,stop_loss
2025-08-08 04:00:00+00:00,2025-08-08 12:00:00+00:00,short,116704.5,115958.88,117704.5,115958.88,745.62,2,take_profit
2025-08-11 12:00:00+00:00,2025-08-11 16:00:00+00:00,short,120556.5,119062.39,121556.5,119062.39,1494.11,1,take_profit
2025-08-12 20:00:00+00:00,2025-08-13 04:00:00+00:00,short,119612.5,118883.43,120612.5,118883.43,729.07,2,take_profit
2025-08-14 08:00:00+00:00,2025-08-14 08:00:00+00:00,short,121756.0,121033.23,122756.0,121033.23,722.77,0,take_profit
2025-08-17 16:00:00+00:00,2025-08-17 16:00:00+00:00,short,118205.0,117534.75,119205.0,117534.75,670.25,0,take_profit
2025-08-23 04:00:00+00:00,2025-08-23 12:00:00+00:00,short,115534.0,114730.1,116534.0,114730.1,803.9,2,take_profit
2025-08-27 04:00:00+00:00,2025-08-27 12:00:00+00:00,short,111384.5,112384.5,112384.5,110486.81,-1000.0,2,stop_loss
2025-08-28 16:00:00+00:00,2025-08-29 00:00:00+00:00,short,112645.0,111643.44,113645.0,111643.44,1001.56,2,take_profit
2025-09-01 12:00:00+00:00,2025-09-01 20:00:00+00:00,short,108721.0,107965.88,109721.0,107965.88,755.12,2,take_profit
2025-09-02 12:00:00+00:00,2025-09-02 12:00:00+00:00,short,109689.0,110689.0,110689.0,108722.83,-1000.0,0,stop_loss
2025-09-03 04:00:00+00:00,2025-09-03 12:00:00+00:00,short,111000.0,112000.0,112000.0,110398.29,-1000.0,2,stop_loss
2025-09-04 00:00:00+00:00,2025-09-04 04:00:00+00:00,short,111664.5,110785.26,112664.5,110785.26,879.24,1,take_profit
2025-09-08 20:00:00+00:00,2025-09-09 00:00:00+00:00,short,112060.5,111346.3,113060.5,111346.3,714.2,1,take_profit
2025-09-09 12:00:00+00:00,2025-09-09 12:00:00+00:00,short,112409.0,111415.56,113409.0,111415.56,993.44,0,take_profit
2025-09-10 12:00:00+00:00,2025-09-10 12:00:00+00:00,short,112278.0,113278.0,113278.0,111615.53,-1000.0,0,stop_loss
2025-09-12 08:00:00+00:00,2025-09-12 16:00:00+00:00,short,115060.5,116060.5,116060.5,114598.68,-1000.0,2,stop_loss
2025-09-13 04:00:00+00:00,2025-09-13 16:00:00+00:00,short,115926.0,115302.45,116926.0,115302.45,623.55,3,take_profit
2025-09-16 12:00:00+00:00,2025-09-16 12:00:00+00:00,short,115234.5,114886.29,116234.5,114886.29,348.21,0,take_profit
2025-09-17 04:00:00+00:00,2025-09-17 12:00:00+00:00,short,116331.5,115763.17,117331.5,115763.17,568.33,2,take_profit
2025-09-18 08:00:00+00:00,2025-09-18 20:00:00+00:00,short,117046.0,116545.33,118046.0,116545.33,500.67,3,take_profit
2025-09-30 08:00:00+00:00,2025-09-30 08:00:00+00:00,short,113671.5,112822.22,114671.5,112822.22,849.28,0,take_profit
2025-10-01 00:00:00+00:00,2025-10-01 08:00:00+00:00,short,114000.0,115000.0,115000.0,113708.17,-1000.0,2,stop_loss
2025-10-03 08:00:00+00:00,2025-10-03 12:00:00+00:00,short,119632.5,120632.5,120632.5,119241.96,-1000.0,1,stop_loss
