entry_time,exit_time,side,entry,exit,stop_loss,take_profit,pnl_points,bars_held,exit_reason
2025-03-24 02:00:00+00:00,2025-03-24 02:00:00+00:00,short,85525.0,86525.0,86525.0,85071.6,-1000.0,0,stop_loss
2025-03-24 22:00:00+00:00,2025-03-24 22:00:00+00:00,short,88099.5,87265.58,89099.5,87265.58,833.92,0,take_profit
2025-03-26 10:00:00+00:00,2025-03-26 12:00:00+00:00,short,87901.0,87267.36,88901.0,87267.36,633.64,1,take_profit
2025-03-31 18:00:00+00:00,2025-04-01 08:00:00+00:00,short,82631.5,83631.5,83631.5,82759.87,-1000.0,7,stop_loss
2025-04-01 14:00:00+00:00,2025-04-01 14:00:00+00:00,short,83600.0,84600.0,84600.0,82955.07,-1000.0,0,stop_loss
2025-04-04 02:00:00+00:00,2025-04-04 06:00:00+00:00,short,82668.0,83668.0,83668.0,82539.45,-1000.0,2,stop_loss
2025-04-04 20:00:00+00:00,2025-04-05 06:00:00+00:00,short,83967.5,83325.67,84967.5,83325.67,641.83,5,take_profit
2025-04-06 02:00:00+00:00,2025-04-06 06:00:00+00:00,short,83396.5,83033.67,84396.5,83033.67,362.83,2,take_profit
2025-04-08 04:00:00+00:00,2025-04-08 10:00:00+00:00,short,79869.5,78812.41,80869.5,78812.41,1057.09,3,take_profit
2025-04-09 10:00:00+00:00,2025-04-09 10:00:00+00:00,short,77437.5,76148.11,78437.5,76148.11,1289.39,0,take_profit
2025-04-10 04:00:00+00:00,2025-04-10 12:00:00+00:00,short,81731.5,81041.6,82731.5,81041.6,689.9,4,take_profit
2025-04-12 00:00:00+00:00,2025-04-12 12:00:00+00:00,short,83378.5,84378.5,84378.5,83148.24,-1000.0,6,stop_loss
2025-04-15 12:00:00+00:00,2025-04-15 14:00:00+00:00,short,85549.5,84986.65,86549.5,84986.65,562.85,1,take_profit
2025-04-17 20:00:00+00:00,2025-04-18 04:00:00+00:00,short,84796.5,84522.24,85796.5,84522.24,274.26,4,take_profit
