entry_time,exit_time,side,entry,exit,stop_loss,take_profit,pnl_points,bars_held,exit_reason
2024-02-21 00:00:00+00:00,2024-02-23 00:00:00+00:00,short,51972.0,50693.4,52972.0,50693.4,1278.6,2,take_profit
2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,short,63769.0,64769.0,64769.0,60441.06,-1000.0,0,stop_loss
2024-03-15 00:00:00+00:00,2024-03-15 00:00:00+00:00,short,71407.5,67384.0,72407.5,67384.0,4023.5,0,take_profit
2024-03-28 00:00:00+00:00,2024-03-28 00:00:00+00:00,short,69572.0,70572.0,70572.0,66944.98,-1000.0,0,stop_loss
2024-03-30 00:00:00+00:00,2024-03-31 00:00:00+00:00,short,69863.5,70863.5,70863.5,68399.5,-1000.0,1,stop_loss
2024-04-10 00:00:00+00:00,2024-04-10 00:00:00+00:00,short,69164.5,70164.5,70164.5,67689.91,-1000.0,0,stop_loss
2024-05-20 00:00:00+00:00,2024-05-20 00:00:00+00:00,short,66284.0,67284.0,67284.0,64694.24,-1000.0,0,stop_loss
2024-05-23 00:00:00+00:00,2024-05-23 00:00:00+00:00,short,69227.5,66513.19,70227.5,66513.19,2714.31,0,take_profit
2024-07-24 00:00:00+00:00,2024-07-24 00:00:00+00:00,short,65956.0,66956.0,66956.0,64720.47,-1000.0,0,stop_loss
2024-08-10 00:00:00+00:00,2024-08-12 00:00:00+00:00,short,60830.5,57832.55,61830.5,57832.55,2997.95,2,take_profit
2024-08-23 00:00:00+00:00,2024-08-23 00:00:00+00:00,short,60374.5,61374.5,61374.5,59038.53,-1000.0,0,stop_loss
2024-08-27 00:00:00+00:00,2024-08-27 00:00:00+00:00,short,62817.0,60616.01,63817.0,60616.01,2200.99,0,take_profit
2024-09-16 00:00:00+00:00,2024-09-17 00:00:00+00:00,short,59115.0,60115.0,60115.0,57502.88,-1000.0,1,stop_loss
2024-09-26 00:00:00+00:00,2024-09-26 00:00:00+00:00,short,63155.0,64155.0,64155.0,62165.64,-1000.0,0,stop_loss
2024-10-14 00:00:00+00:00,2024-10-14 00:00:00+00:00,short,62879.5,63879.5,63879.5,61585.59,-1000.0,0,stop_loss
2024-10-22 00:00:00+00:00,2024-10-23 00:00:00+00:00,short,67396.0,66193.43,68396.0,66193.43,1202.57,1,take_profit
2024-11-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,short,70349.5,71349.5,71349.5,68791.67,-1000.0,0,stop_loss
2024-12-01 00:00:00+00:00,2024-12-01 00:00:00+00:00,short,96475.0,97475.0,97475.0,94668.8,-1000.0,0,stop_loss
2024-12-13 00:00:00+00:00,2024-12-13 00:00:00+00:00,short,99982.0,100982.0,100982.0,97089.12,-1000.0,0,stop_loss
2025-01-08 00:00:00+00:00,2025-01-08 00:00:00+00:00,short,96920.0,95194.03,97920.0,95194.03,1725.97,0,take_profit
2025-01-20 00:00:00+00:00,2025-01-20 00:00:00+00:00,short,101312.0,102312.0,102312.0,98429.52,-1000.0,0,stop_loss
2025-01-23 00:00:00+00:00,2025-01-23 00:00:00+00:00,short,103664.5,104664.5,104664.5,100274.42,-1000.0,0,stop_loss
2025-03-21 00:00:00+00:00,2025-03-23 00:00:00+00:00,short,84184.0,85184.0,85184.0,83006.02,-1000.0,2,stop_loss
2025-03-27 00:00:00+00:00,2025-03-28 00:00:00+00:00,short,86874.0,84584.04,87874.0,84584.04,2289.96,1,take_profit
2025-04-14 00:00:00+00:00,2025-04-14 00:00:00+00:00,short,83713.5,84713.5,84713.5,81034.24,-1000.0,0,stop_loss
2025-04-30 00:00:00+00:00,2025-05-01 00:00:00+00:00,short,94200.5,95200.5,95200.5,92693.93,-1000.0,1,stop_loss
2025-05-04 00:00:00+00:00,2025-05-04 00:00:00+00:00,short,95803.5,94118.63,96803.5,94118.63,1684.87,0,take_profit
