entry_time,exit_time,entry,exit,stop_loss,take_profit,pnl,bars,reason
2025-11-24 23:00:00+00:00,2025-11-25 00:00:00+00:00,88607.0,87948.98146540041,89107.0,87948.98146540041,658.0185345995851,1,take_profit
2025-11-26 03:00:00+00:00,2025-11-26 03:00:00+00:00,87687.0,87154.09046820118,88187.0,87154.09046820118,532.9095317988249,0,take_profit
2025-11-28 10:00:00+00:00,2025-11-28 11:00:00+00:00,91569.5,91134.53554744126,92069.5,91134.53554744126,434.9644525587355,1,take_profit
2025-11-28 15:00:00+00:00,2025-11-28 15:00:00+00:00,92211.5,92711.5,92711.5,91505.69484118259,-500.0,0,stop_loss
2025-12-02 00:00:00+00:00,2025-12-02 01:00:00+00:00,86250.0,86750.0,86750.0,85846.32610712058,-500.0,1,stop_loss
2025-12-02 08:00:00+00:00,2025-12-02 08:00:00+00:00,86973.5,86507.73392921586,87473.5,86507.73392921586,465.76607078414236,0,take_profit
2025-12-02 13:00:00+00:00,2025-12-02 13:00:00+00:00,87235.0,87735.0,87735.0,86839.82260234322,-500.0,0,stop_loss
2025-12-02 21:00:00+00:00,2025-12-02 21:00:00+00:00,90985.0,91485.0,91485.0,90387.29772329672,-500.0,0,stop_loss
2025-12-03 00:00:00+00:00,2025-12-03 01:00:00+00:00,91258.0,91758.0,91758.0,90988.49849838685,-500.0,1,stop_loss
2025-12-03 08:00:00+00:00,2025-12-03 11:00:00+00:00,92979.5,92628.1472752869,93479.5,92628.1472752869,351.3527247130987,3,take_profit
2025-12-04 00:00:00+00:00,2025-12-04 00:00:00+00:00,93385.5,92799.02317075993,93885.5,92799.02317075993,586.4768292400695,0,take_profit
2025-12-04 04:00:00+00:00,2025-12-04 05:00:00+00:00,93508.5,92978.96252977995,94008.5,92978.96252977995,529.5374702200497,1,take_profit
2025-12-08 04:00:00+00:00,2025-12-08 06:00:00+00:00,91048.0,91548.0,91548.0,90765.73912588973,-500.0,2,stop_loss
2025-12-08 12:00:00+00:00,2025-12-08 13:00:00+00:00,91933.5,91464.12237355474,92433.5,91464.12237355474,469.37762644526083,1,take_profit
2025-12-08 23:00:00+00:00,2025-12-09 00:00:00+00:00,90794.5,90353.18492295936,91294.5,90353.18492295936,441.3150770406355,1,take_profit
2025-12-09 21:00:00+00:00,2025-12-09 21:00:00+00:00,93091.0,92411.63901530189,93591.0,92411.63901530189,679.3609846981126,0,take_profit
2025-12-12 04:00:00+00:00,2025-12-12 12:00:00+00:00,92243.0,92128.76658679488,92743.0,92128.76658679488,114.23341320511827,8,take_profit
2025-12-15 04:00:00+00:00,2025-12-15 04:00:00+00:00,89249.0,89749.0,89749.0,88786.36065715287,-500.0,0,stop_loss
2025-12-16 17:00:00+00:00,2025-12-17 02:00:00+00:00,87547.5,87318.08065388574,88047.5,87318.08065388574,229.41934611425677,9,take_profit
2025-12-18 17:00:00+00:00,2025-12-18 17:00:00+00:00,87994.0,86948.31889296052,88494.0,86948.31889296052,1045.681107039476,0,take_profit
2025-12-20 00:00:00+00:00,2025-12-20 10:00:00+00:00,88108.5,88133.46897355467,88608.5,88133.46897355467,-24.96897355467081,10,take_profit
2025-12-22 14:00:00+00:00,2025-12-22 14:00:00+00:00,89891.0,89418.70518388023,90391.0,89418.70518388023,472.294816119771,0,take_profit
2026-01-02 19:00:00+00:00,2026-01-02 22:00:00+00:00,89743.5,90243.5,90243.5,89630.3071408078,-500.0,3,stop_loss
2026-01-05 05:00:00+00:00,2026-01-05 06:00:00+00:00,92573.0,92144.52289406366,93073.0,92144.52289406366,428.4771059363411,1,take_profit
