entry_time,exit_time,entry,exit,stop_loss,take_profit,pnl,bars,reason
2026-02-19 22:00:00+00:00,2026-02-20 05:00:00+00:00,66900.5,67900.5,67900.5,67039.04082608524,-1000.0,7,stop_loss
2026-02-20 11:00:00+00:00,2026-02-20 11:00:00+00:00,67916.0,67506.01007378324,68916.0,67506.01007378324,409.98992621676007,0,take_profit
2026-02-20 20:00:00+00:00,2026-02-21 03:00:00+00:00,67623.5,67654.58253297172,68623.5,67654.58253297172,-31.082532971719047,7,take_profit
2026-02-21 12:00:00+00:00,2026-02-21 12:00:00+00:00,68067.0,67901.30038260072,69067.0,67901.30038260072,165.69961739928112,0,take_profit
2026-02-21 20:00:00+00:00,2026-02-21 21:00:00+00:00,68520.5,68286.72214863103,69520.5,68286.72214863103,233.77785136897,1,take_profit
2026-02-23 09:00:00+00:00,2026-02-23 14:00:00+00:00,65641.0,65757.97413769319,66641.0,65757.97413769319,-116.97413769319246,5,take_profit
2026-02-25 11:00:00+00:00,2026-02-25 13:00:00+00:00,65371.5,66371.5,66371.5,65345.28939504153,-1000.0,2,stop_loss
2026-02-25 22:00:00+00:00,2026-02-25 23:00:00+00:00,68884.5,67901.33774565489,69884.5,67901.33774565489,983.1622543451085,1,take_profit
2026-02-26 11:00:00+00:00,2026-02-26 11:00:00+00:00,68279.0,67982.04181747965,69279.0,67982.04181747965,296.9581825203495,0,take_profit
2026-02-28 02:00:00+00:00,2026-02-28 04:00:00+00:00,65753.5,65564.69916465963,66753.5,65564.69916465963,188.80083534037112,2,take_profit
2026-02-28 15:00:00+00:00,2026-02-28 17:00:00+00:00,64409.5,65409.5,65409.5,64316.54260468927,-1000.0,2,stop_loss
2026-03-01 01:00:00+00:00,2026-03-01 01:00:00+00:00,66762.0,66097.81823775278,67762.0,66097.81823775278,664.1817622472154,0,take_profit
2026-03-02 06:00:00+00:00,2026-03-02 06:00:00+00:00,66707.5,66113.12891665724,67707.5,66113.12891665724,594.3710833427613,0,take_profit
2026-03-03 00:00:00+00:00,2026-03-03 02:00:00+00:00,68809.0,68481.57980064438,69809.0,68481.57980064438,327.42019935561984,2,take_profit
2026-03-03 20:00:00+00:00,2026-03-04 00:00:00+00:00,68406.5,67864.33540384921,69406.5,67864.33540384921,542.1645961507893,4,take_profit
2026-03-04 21:00:00+00:00,2026-03-04 23:00:00+00:00,72993.5,72511.69969568615,73993.5,72511.69969568615,481.8003043138451,2,take_profit
2026-03-05 12:00:00+00:00,2026-03-05 13:00:00+00:00,72887.5,72346.76222070224,73887.5,72346.76222070224,540.7377792977641,1,take_profit
2026-03-08 12:00:00+00:00,2026-03-08 12:00:00+00:00,67496.5,67169.72150297885,68496.5,67169.72150297885,326.77849702115054,0,take_profit
2026-03-09 07:00:00+00:00,2026-03-09 09:00:00+00:00,67245.0,68245.0,68245.0,67069.43426545158,-1000.0,2,stop_loss
2026-03-09 11:00:00+00:00,2026-03-09 13:00:00+00:00,67578.5,68578.5,68578.5,67533.05146680304,-1000.0,2,stop_loss
2026-03-09 18:00:00+00:00,2026-03-09 23:00:00+00:00,68577.5,68430.25561958623,69577.5,68430.25561958623,147.2443804137729,5,take_profit
2026-03-10 04:00:00+00:00,2026-03-10 07:00:00+00:00,69404.5,70404.5,70404.5,69440.79109375161,-1000.0,3,stop_loss
2026-03-10 12:00:00+00:00,2026-03-10 13:00:00+00:00,70572.5,70081.3759051135,71572.5,70081.3759051135,491.12409488650155,1,take_profit
2026-03-10 17:00:00+00:00,2026-03-10 18:00:00+00:00,71225.0,70233.29867670174,72225.0,70233.29867670174,991.7013232982572,1,take_profit
2026-03-11 16:00:00+00:00,2026-03-11 17:00:00+00:00,70193.5,71193.5,71193.5,69849.17463433294,-1000.0,1,stop_loss
2026-03-11 19:00:00+00:00,2026-03-11 22:00:00+00:00,70589.0,70218.10833607704,71589.0,70218.10833607704,370.8916639229574,3,take_profit
2026-03-12 13:00:00+00:00,2026-03-12 13:00:00+00:00,70355.5,69826.44037202354,71355.5,69826.44037202354,529.0596279764577,0,take_profit
2026-03-13 03:00:00+00:00,2026-03-13 08:00:00+00:00,71121.5,72121.5,72121.5,71101.52876384165,-1000.0,5,stop_loss
2026-03-13 15:00:00+00:00,2026-03-13 15:00:00+00:00,72360.5,71970.84350015389,73360.5,71970.84350015389,389.6564998461108,0,take_profit
2026-03-15 01:00:00+00:00,2026-03-15 13:00:00+00:00,70958.0,71436.78360020631,71958.0,71436.78360020631,-478.78360020631226,12,take_profit
2026-03-16 01:00:00+00:00,2026-03-16 03:00:00+00:00,72509.5,73509.5,73509.5,72153.71457890977,-1000.0,2,stop_loss
2026-03-16 07:00:00+00:00,2026-03-16 08:00:00+00:00,73687.5,73027.14906511237,74687.5,73027.14906511237,660.350934887625,1,take_profit
2026-03-16 12:00:00+00:00,2026-03-16 14:00:00+00:00,73515.0,73262.44156944993,74515.0,73262.44156944993,252.558430550067,2,take_profit
2026-03-17 03:00:00+00:00,2026-03-17 03:00:00+00:00,75171.0,74457.32067975894,76171.0,74457.32067975894,713.6793202410627,0,take_profit
2026-03-17 20:00:00+00:00,2026-03-17 22:00:00+00:00,74467.0,74109.01295013336,75467.0,74109.01295013336,357.98704986664234,2,take_profit
2026-03-20 06:00:00+00:00,2026-03-20 07:00:00+00:00,70578.0,70236.95193095651,71578.0,70236.95193095651,341.04806904349243,1,take_profit
2026-03-20 10:00:00+00:00,2026-03-20 10:00:00+00:00,70552.5,70324.74534587227,71552.5,70324.74534587227,227.7546541277261,0,take_profit
2026-03-21 00:00:00+00:00,2026-03-21 08:00:00+00:00,70489.0,70522.53758224091,71489.0,70522.53758224091,-33.53758224091143,8,take_profit
2026-03-23 16:00:00+00:00,2026-03-23 18:00:00+00:00,70120.0,71120.0,71120.0,70154.95626573896,-1000.0,2,stop_loss
2026-03-23 20:00:00+00:00,2026-03-23 23:00:00+00:00,70680.5,70440.15954352985,71680.5,70440.15954352985,240.34045647014864,3,take_profit
2026-03-24 09:00:00+00:00,2026-03-24 13:00:00+00:00,70940.5,70540.39412634916,71940.5,70540.39412634916,400.1058736508421,4,take_profit
2026-03-25 02:00:00+00:00,2026-03-25 11:00:00+00:00,70651.0,71651.0,71651.0,71036.16145659308,-1000.0,9,stop_loss
2026-03-25 14:00:00+00:00,2026-03-25 15:00:00+00:00,71554.5,71011.05889837515,72554.5,71011.05889837515,543.4411016248487,1,take_profit
2026-03-28 02:00:00+00:00,2026-03-28 02:00:00+00:00,66150.0,65968.28439052783,67150.0,65968.28439052783,181.71560947217222,0,take_profit
2026-03-28 09:00:00+00:00,2026-03-28 09:00:00+00:00,66382.0,66213.17373425807,67382.0,66213.17373425807,168.82626574192545,0,take_profit
2026-03-30 07:00:00+00:00,2026-03-30 14:00:00+00:00,67280.0,67304.91540189981,68280.0,67304.91540189981,-24.915401899808785,7,take_profit
2026-04-01 08:00:00+00:00,2026-04-01 12:00:00+00:00,68670.0,68308.18798362483,69670.0,68308.18798362483,361.8120163751737,4,take_profit
2026-04-01 17:00:00+00:00,2026-04-01 17:00:00+00:00,68787.0,68285.1876758016,69787.0,68285.1876758016,501.81232419839944,0,take_profit
2026-04-02 18:00:00+00:00,2026-04-03 00:00:00+00:00,66648.0,66701.55481899949,67648.0,66701.55481899949,-53.55481899948791,6,take_profit
2026-04-03 09:00:00+00:00,2026-04-03 10:00:00+00:00,66941.5,66652.07480002126,67941.5,66652.07480002126,289.4251999787375,1,take_profit
2026-04-04 18:00:00+00:00,2026-04-04 20:00:00+00:00,67309.5,67176.19019133935,68309.5,67176.19019133935,133.30980866064783,2,take_profit
2026-04-05 17:00:00+00:00,2026-04-05 22:00:00+00:00,67185.0,68185.0,68185.0,67232.0970381733,-1000.0,5,stop_loss
2026-04-06 07:00:00+00:00,2026-04-06 09:00:00+00:00,68966.0,69966.0,69966.0,68910.1707960418,-1000.0,2,stop_loss
2026-04-06 12:00:00+00:00,2026-04-06 13:00:00+00:00,69587.0,69224.5833378101,70587.0,69224.5833378101,362.41666218990576,1,take_profit
2026-04-06 17:00:00+00:00,2026-04-06 17:00:00+00:00,69766.5,69356.72754047898,70766.5,69356.72754047898,409.7724595210166,0,take_profit
2026-04-07 19:00:00+00:00,2026-04-07 20:00:00+00:00,68421.5,69421.5,69421.5,68382.66257445028,-1000.0,1,stop_loss
2026-04-08 04:00:00+00:00,2026-04-08 11:00:00+00:00,71266.5,71399.82760584741,72266.5,71399.82760584741,-133.32760584741482,7,take_profit
2026-04-09 11:00:00+00:00,2026-04-09 13:00:00+00:00,71241.5,70890.63861653254,72241.5,70890.63861653254,350.86138346746156,2,take_profit
2026-04-09 19:00:00+00:00,2026-04-09 22:00:00+00:00,71856.0,72856.0,72856.0,71770.89714389501,-1000.0,3,stop_loss
2026-04-10 16:00:00+00:00,2026-04-11 01:00:00+00:00,72429.0,72705.30990055048,73429.0,72705.30990055048,-276.3099005504773,9,take_profit
2026-04-11 11:00:00+00:00,2026-04-11 13:00:00+00:00,72808.0,72650.85479985824,73808.0,72650.85479985824,157.14520014176378,2,take_profit
2026-04-11 21:00:00+00:00,2026-04-11 23:00:00+00:00,73260.5,73033.40576179202,74260.5,73033.40576179202,227.0942382079811,2,take_profit
2026-04-14 06:00:00+00:00,2026-04-14 12:00:00+00:00,74191.5,74260.43167917928,75191.5,74260.43167917928,-68.93167917928076,6,take_profit
2026-04-14 15:00:00+00:00,2026-04-14 16:00:00+00:00,74973.0,74472.03111724032,75973.0,74472.03111724032,500.96888275968377,1,take_profit
