entry_time,exit_time,entry,exit,stop_loss,take_profit,pnl,bars,reason
2024-03-19 18:00:00+00:00,2024-03-19 20:00:00+00:00,64736.0,63838.39045365218,65336.0,63838.39045365218,897.6095463478196,2,take_profit
2024-03-20 08:00:00+00:00,2024-03-20 09:00:00+00:00,62709.5,63309.5,63309.5,62155.28874310123,-600.0,1,stop_loss
2024-03-20 10:00:00+00:00,2024-03-20 11:00:00+00:00,63045.5,63645.5,63645.5,62468.85368409827,-600.0,1,stop_loss
2024-03-20 13:00:00+00:00,2024-03-20 14:00:00+00:00,63621.0,64221.0,64221.0,62906.762432984506,-600.0,1,stop_loss
2024-03-20 15:00:00+00:00,2024-03-20 16:00:00+00:00,63664.5,62817.658755756056,64264.5,62817.658755756056,846.841244243944,1,take_profit
2024-03-21 02:00:00+00:00,2024-03-21 03:00:00+00:00,67565.5,66654.93528505434,68165.5,66654.93528505434,910.5647149456636,1,take_profit
2024-03-23 02:00:00+00:00,2024-03-23 03:00:00+00:00,63886.0,63298.32514381463,64486.0,63298.32514381463,587.6748561853674,1,take_profit
2024-03-23 18:00:00+00:00,2024-03-23 19:00:00+00:00,65394.0,64831.63378750619,65994.0,64831.63378750619,562.3662124938128,1,take_profit
2024-03-24 13:00:00+00:00,2024-03-24 17:00:00+00:00,65372.0,65012.538867317286,65972.0,65012.538867317286,359.4611326827144,4,take_profit
2024-03-25 00:00:00+00:00,2024-03-25 03:00:00+00:00,66616.5,67216.5,67216.5,66328.87042861003,-600.0,3,stop_loss
2024-03-26 03:00:00+00:00,2024-03-26 07:00:00+00:00,70468.0,71068.0,71068.0,70200.24663902169,-600.0,4,stop_loss
2024-03-26 10:00:00+00:00,2024-03-26 13:00:00+00:00,70920.0,70418.37057139787,71520.0,70418.37057139787,501.62942860212934,3,take_profit
2024-03-27 01:00:00+00:00,2024-03-27 07:00:00+00:00,70362.5,70008.32197695019,70962.5,70008.32197695019,354.1780230498116,6,take_profit
2024-04-07 17:00:00+00:00,2024-04-07 18:00:00+00:00,69831.5,69369.83921531797,70431.5,69369.83921531797,461.66078468202613,1,take_profit
2024-04-08 13:00:00+00:00,2024-04-08 14:00:00+00:00,71991.0,71312.65875314665,72591.0,71312.65875314665,678.3412468533497,1,take_profit
2024-04-10 18:00:00+00:00,2024-04-10 19:00:00+00:00,69339.0,69939.0,69939.0,68782.36026847144,-600.0,1,stop_loss
2024-04-13 05:00:00+00:00,2024-04-13 15:00:00+00:00,67349.5,67949.5,67949.5,67292.16958350611,-600.0,10,stop_loss
2024-04-14 07:00:00+00:00,2024-04-14 11:00:00+00:00,64457.5,63915.72198031388,65057.5,63915.72198031388,541.7780196861204,4,take_profit
2024-04-15 01:00:00+00:00,2024-04-15 06:00:00+00:00,65300.0,65900.0,65900.0,64877.36817006649,-600.0,5,stop_loss
2024-04-17 02:00:00+00:00,2024-04-17 05:00:00+00:00,63850.0,64450.0,64450.0,63554.71648372154,-600.0,3,stop_loss
2024-04-19 13:00:00+00:00,2024-04-19 14:00:00+00:00,64904.5,63999.48612418414,65504.5,63999.48612418414,905.0138758158573,1,take_profit
2024-04-20 19:00:00+00:00,2024-04-21 03:00:00+00:00,64878.5,65478.5,65478.5,64769.50920119357,-600.0,8,stop_loss
2024-04-22 07:00:00+00:00,2024-04-22 12:00:00+00:00,65992.5,65674.49035474831,66592.5,65674.49035474831,318.0096452516882,5,take_profit
2024-04-22 23:00:00+00:00,2024-04-23 03:00:00+00:00,66839.5,66502.09008972587,67439.5,66502.09008972587,337.4099102741311,4,take_profit
2024-04-29 16:00:00+00:00,2024-04-29 22:00:00+00:00,62806.0,63406.0,63406.0,62745.371794337065,-600.0,6,stop_loss
2024-05-02 13:00:00+00:00,2024-05-02 14:00:00+00:00,58460.5,59060.5,59060.5,57971.82335452929,-600.0,1,stop_loss
2024-05-04 01:00:00+00:00,2024-05-04 10:00:00+00:00,62870.5,63470.5,63470.5,62889.30043403151,-600.0,9,stop_loss
2024-05-04 13:00:00+00:00,2024-05-04 17:00:00+00:00,63742.0,63368.42740530905,64342.0,63368.42740530905,373.5725946909515,4,take_profit
2024-05-07 02:00:00+00:00,2024-05-07 03:00:00+00:00,63731.5,63216.85219821992,64331.5,63216.85219821992,514.6478017800764,1,take_profit
2024-05-09 16:00:00+00:00,2024-05-09 19:00:00+00:00,61881.0,62481.0,62481.0,61657.375067283276,-600.0,3,stop_loss
2024-05-10 00:00:00+00:00,2024-05-10 11:00:00+00:00,62851.5,62806.91304006294,63451.5,62806.91304006294,44.58695993706351,11,take_profit
2024-05-15 11:00:00+00:00,2024-05-15 12:00:00+00:00,62482.5,63082.5,63082.5,62128.168508841656,-600.0,1,stop_loss
2024-05-16 00:00:00+00:00,2024-05-16 06:00:00+00:00,66100.5,65708.96810962845,66700.5,65708.96810962845,391.53189037155244,6,take_profit
2024-05-21 04:00:00+00:00,2024-05-21 13:00:00+00:00,70943.5,70827.44304476025,71543.5,70827.44304476025,116.0569552397501,9,take_profit
2024-05-22 16:00:00+00:00,2024-05-22 17:00:00+00:00,70246.0,69781.31152242237,70846.0,69781.31152242237,464.68847757762705,1,take_profit
2024-05-28 20:00:00+00:00,2024-05-29 02:00:00+00:00,68327.0,68927.0,68927.0,68254.06463492016,-600.0,6,stop_loss
2024-05-30 14:00:00+00:00,2024-05-30 17:00:00+00:00,68379.5,68979.5,68979.5,68177.57988760779,-600.0,3,stop_loss
2024-06-04 19:00:00+00:00,2024-06-05 01:00:00+00:00,70446.0,71046.0,71046.0,70355.29323812599,-600.0,6,stop_loss
2024-06-05 02:00:00+00:00,2024-06-05 10:00:00+00:00,70874.0,70806.51430678487,71474.0,70806.51430678487,67.4856932151306,8,take_profit
2024-06-05 16:00:00+00:00,2024-06-05 18:00:00+00:00,71336.0,70919.23858735412,71936.0,70919.23858735412,416.7614126458793,2,take_profit
2024-06-11 20:00:00+00:00,2024-06-12 01:00:00+00:00,67296.0,67042.34483776122,67896.0,67042.34483776122,253.65516223877785,5,take_profit
2024-06-17 20:00:00+00:00,2024-06-18 00:00:00+00:00,66429.0,66056.56993860185,67029.0,66056.56993860185,372.4300613981468,4,take_profit
2024-06-18 23:00:00+00:00,2024-06-19 08:00:00+00:00,65176.0,65158.506882385904,65776.0,65158.506882385904,17.493117614096263,9,take_profit
2024-06-21 20:00:00+00:00,2024-06-22 09:00:00+00:00,64220.5,64229.16663730644,64820.5,64229.16663730644,-8.66663730644359,13,take_profit
2024-06-25 05:00:00+00:00,2024-06-25 14:00:00+00:00,61050.0,61650.0,61650.0,60965.868547841936,-600.0,9,stop_loss
2024-06-25 19:00:00+00:00,2024-06-26 04:00:00+00:00,61983.0,61727.80895786883,62583.0,61727.80895786883,255.19104213116952,9,take_profit
2024-07-05 12:00:00+00:00,2024-07-05 13:00:00+00:00,55053.5,55653.5,55653.5,54699.334787366475,-600.0,1,stop_loss
2024-07-08 10:00:00+00:00,2024-07-08 12:00:00+00:00,56819.5,57419.5,57419.5,56338.88182440575,-600.0,2,stop_loss
2024-07-09 19:00:00+00:00,2024-07-10 00:00:00+00:00,57861.5,57573.67046018483,58461.5,57573.67046018483,287.82953981516766,5,take_profit
2024-07-14 06:00:00+00:00,2024-07-14 12:00:00+00:00,59874.0,59748.99653525528,60474.0,59748.99653525528,125.00346474471735,6,take_profit
2024-07-14 23:00:00+00:00,2024-07-15 01:00:00+00:00,60801.0,61401.0,61401.0,60501.643567688596,-600.0,2,stop_loss
2024-07-15 15:00:00+00:00,2024-07-15 17:00:00+00:00,63011.5,63611.5,63611.5,62707.21440273264,-600.0,2,stop_loss
2024-07-15 19:00:00+00:00,2024-07-15 22:00:00+00:00,63374.0,63974.0,63974.0,63162.638714740766,-600.0,3,stop_loss
2024-07-16 20:00:00+00:00,2024-07-16 22:00:00+00:00,64631.5,64187.48010628062,65231.5,64187.48010628062,444.01989371937816,2,take_profit
2024-07-22 21:00:00+00:00,2024-07-22 23:00:00+00:00,67807.5,67345.9851834703,68407.5,67345.9851834703,461.5148165296996,2,take_profit
2024-08-02 00:00:00+00:00,2024-08-02 02:00:00+00:00,64897.5,64186.30413069912,65497.5,64186.30413069912,711.1958693008783,2,take_profit
2024-08-05 16:00:00+00:00,2024-08-05 17:00:00+00:00,54035.0,54635.0,54635.0,52544.67648418946,-600.0,1,stop_loss
2024-08-06 04:00:00+00:00,2024-08-06 07:00:00+00:00,55494.0,56094.0,56094.0,55103.4522163537,-600.0,3,stop_loss
2024-08-06 20:00:00+00:00,2024-08-06 22:00:00+00:00,56535.5,55962.63294289009,57135.5,55962.63294289009,572.8670571099065,2,take_profit
2024-08-07 02:00:00+00:00,2024-08-07 08:00:00+00:00,56745.0,57345.0,57345.0,56538.19398990321,-600.0,6,stop_loss
2024-08-08 04:00:00+00:00,2024-08-08 07:00:00+00:00,56764.0,57364.0,57364.0,56475.61181976783,-600.0,3,stop_loss
2024-08-09 00:00:00+00:00,2024-08-09 05:00:00+00:00,61198.0,60613.76231835503,61798.0,60613.76231835503,584.2376816449687,5,take_profit
2024-08-12 16:00:00+00:00,2024-08-12 18:00:00+00:00,59605.0,58764.097960715735,60205.0,58764.097960715735,840.9020392842649,2,take_profit
2024-08-13 20:00:00+00:00,2024-08-14 03:00:00+00:00,60567.5,61167.5,61167.5,60460.5480983359,-600.0,7,stop_loss
2024-08-16 03:00:00+00:00,2024-08-16 06:00:00+00:00,57883.0,58483.0,58483.0,57734.65430323588,-600.0,3,stop_loss
2024-08-16 20:00:00+00:00,2024-08-16 23:00:00+00:00,59256.5,58757.03497590929,59856.5,58757.03497590929,499.4650240907067,3,take_profit
2024-08-19 19:00:00+00:00,2024-08-19 23:00:00+00:00,58957.5,59557.5,59557.5,58815.97672278548,-600.0,4,stop_loss
2024-08-21 23:00:00+00:00,2024-08-22 02:00:00+00:00,61143.0,60420.14997357525,61743.0,60420.14997357525,722.8500264247486,3,take_profit
2024-08-24 00:00:00+00:00,2024-08-24 11:00:00+00:00,63966.5,63946.530629771805,64566.5,63946.530629771805,19.969370228194748,11,take_profit
2024-08-28 10:00:00+00:00,2024-08-28 13:00:00+00:00,59754.5,59402.802751198076,60354.5,59402.802751198076,351.6972488019237,3,take_profit
2024-09-09 23:00:00+00:00,2024-09-10 03:00:00+00:00,57039.0,56581.405243679386,57639.0,56581.405243679386,457.59475632061367,4,take_profit
2024-09-10 20:00:00+00:00,2024-09-11 01:00:00+00:00,57561.5,57178.195358385376,58161.5,57178.195358385376,383.3046416146244,5,take_profit
2024-09-11 20:00:00+00:00,2024-09-12 02:00:00+00:00,57481.5,58081.5,58081.5,57373.440120974585,-600.0,6,stop_loss
2024-09-12 18:00:00+00:00,2024-09-12 21:00:00+00:00,58165.0,57862.414481239524,58765.0,57862.414481239524,302.5855187604757,3,take_profit
2024-09-17 18:00:00+00:00,2024-09-17 19:00:00+00:00,60537.0,59825.10255769283,61137.0,59825.10255769283,711.8974423071704,1,take_profit
2024-09-18 19:00:00+00:00,2024-09-18 20:00:00+00:00,60058.5,59593.91614975592,60658.5,59593.91614975592,464.583850244082,1,take_profit
2024-09-19 05:00:00+00:00,2024-09-19 10:00:00+00:00,61991.0,62591.0,62591.0,61842.911070874114,-600.0,5,stop_loss
2024-09-19 14:00:00+00:00,2024-09-19 16:00:00+00:00,62936.5,63536.5,63536.5,62567.28143213878,-600.0,2,stop_loss
2024-09-23 04:00:00+00:00,2024-09-23 07:00:00+00:00,63906.5,63448.686075212936,64506.5,63448.686075212936,457.813924787064,3,take_profit
2024-09-26 17:00:00+00:00,2024-09-27 02:00:00+00:00,65132.5,64821.920315705436,65732.5,64821.920315705436,310.5796842945638,9,take_profit
2024-09-27 15:00:00+00:00,2024-09-27 18:00:00+00:00,66000.0,65590.37734631862,66600.0,65590.37734631862,409.6226536813774,3,take_profit
2024-10-02 16:00:00+00:00,2024-10-02 18:00:00+00:00,61798.0,61095.03193808312,62398.0,61095.03193808312,702.9680619168794,2,take_profit
2024-10-04 02:00:00+00:00,2024-10-04 08:00:00+00:00,61033.5,61633.5,61633.5,60988.507110389124,-600.0,6,stop_loss
2024-10-07 15:00:00+00:00,2024-10-07 18:00:00+00:00,63645.0,63165.54735129164,64245.0,63165.54735129164,479.4526487083567,3,take_profit
2024-10-14 17:00:00+00:00,2024-10-14 22:00:00+00:00,65645.5,66245.5,66245.5,65569.76587377506,-600.0,5,stop_loss
2024-10-15 17:00:00+00:00,2024-10-15 21:00:00+00:00,66813.0,66142.6599107225,67413.0,66142.6599107225,670.3400892774953,4,take_profit
2024-10-16 00:00:00+00:00,2024-10-16 01:00:00+00:00,66886.0,67486.0,67486.0,66484.9107522702,-600.0,1,stop_loss
2024-10-17 16:00:00+00:00,2024-10-17 18:00:00+00:00,67369.0,66927.39893924519,67969.0,66927.39893924519,441.6010607548087,2,take_profit
2024-10-24 03:00:00+00:00,2024-10-24 08:00:00+00:00,67219.0,66980.98732446884,67819.0,66980.98732446884,238.01267553116486,5,take_profit
2024-10-29 07:00:00+00:00,2024-10-29 13:00:00+00:00,71033.0,71633.0,71633.0,70946.3140739894,-600.0,6,stop_loss
2024-10-29 19:00:00+00:00,2024-10-29 20:00:00+00:00,72550.5,72007.92476711338,73150.5,72007.92476711338,542.575232886622,1,take_profit
2024-10-30 21:00:00+00:00,2024-10-31 01:00:00+00:00,72421.5,72066.16938899967,73021.5,72066.16938899967,355.3306110003323,4,take_profit
2024-11-03 22:00:00+00:00,2024-11-04 00:00:00+00:00,68868.0,68359.80005363541,69468.0,68359.80005363541,508.1999463645916,2,take_profit
2024-11-06 07:00:00+00:00,2024-11-06 09:00:00+00:00,73458.5,74058.5,74058.5,72779.0254838233,-600.0,2,stop_loss
2024-11-06 22:00:00+00:00,2024-11-07 03:00:00+00:00,75636.0,75082.50682436282,76236.0,75082.50682436282,553.4931756371807,5,take_profit
2024-11-10 23:00:00+00:00,2024-11-11 01:00:00+00:00,80418.5,81018.5,81018.5,79842.23773436015,-600.0,2,stop_loss
2024-11-11 13:00:00+00:00,2024-11-11 14:00:00+00:00,81856.5,82456.5,82456.5,81382.43355184092,-600.0,1,stop_loss
2024-11-12 02:00:00+00:00,2024-11-12 04:00:00+00:00,87778.5,88378.5,88378.5,87055.26336722847,-600.0,2,stop_loss
2024-11-12 07:00:00+00:00,2024-11-12 09:00:00+00:00,89102.5,88009.00957531897,89702.5,88009.00957531897,1093.490424681033,2,take_profit
2024-11-12 21:00:00+00:00,2024-11-12 23:00:00+00:00,88329.0,87543.89737985289,88929.0,87543.89737985289,785.1026201471104,2,take_profit
2024-11-14 08:00:00+00:00,2024-11-14 10:00:00+00:00,90595.5,91195.5,91195.5,90026.87557453105,-600.0,2,stop_loss
2024-11-14 12:00:00+00:00,2024-11-14 14:00:00+00:00,91279.0,90012.87094260768,91879.0,90012.87094260768,1266.129057392318,2,take_profit
2024-11-15 23:00:00+00:00,2024-11-16 02:00:00+00:00,91074.5,91674.5,91674.5,90641.88623733734,-600.0,3,stop_loss
2024-11-16 19:00:00+00:00,2024-11-16 20:00:00+00:00,91169.5,90730.05070263821,91769.5,90730.05070263821,439.4492973617889,1,take_profit
2024-11-18 04:00:00+00:00,2024-11-18 06:00:00+00:00,90503.0,91103.0,91103.0,90277.31455870536,-600.0,2,stop_loss
2024-11-18 16:00:00+00:00,2024-11-18 17:00:00+00:00,91502.0,92102.0,92102.0,90577.42774611781,-600.0,1,stop_loss
2024-11-19 07:00:00+00:00,2024-11-19 09:00:00+00:00,91696.0,91281.4562757669,92296.0,91281.4562757669,414.5437242330954,2,take_profit
2024-11-20 06:00:00+00:00,2024-11-20 08:00:00+00:00,92405.0,93005.0,93005.0,92186.1505741395,-600.0,2,stop_loss
2024-11-21 19:00:00+00:00,2024-11-21 20:00:00+00:00,97891.5,98491.5,98491.5,97185.12664937435,-600.0,1,stop_loss
2024-11-22 04:00:00+00:00,2024-11-22 07:00:00+00:00,98848.0,99448.0,99448.0,98442.01467935911,-600.0,3,stop_loss
2024-11-25 04:00:00+00:00,2024-11-25 09:00:00+00:00,97860.0,98460.0,98460.0,97784.50497952514,-600.0,5,stop_loss
2024-11-25 10:00:00+00:00,2024-11-25 12:00:00+00:00,98400.5,97935.52291903584,99000.5,97935.52291903584,464.9770809641632,2,take_profit
2024-11-26 17:00:00+00:00,2024-11-26 18:00:00+00:00,93636.5,92550.04103148083,94236.5,92550.04103148083,1086.458968519175,1,take_profit
2024-11-27 03:00:00+00:00,2024-11-27 04:00:00+00:00,92645.0,93245.0,93245.0,92171.47596869463,-600.0,1,stop_loss
2024-11-27 21:00:00+00:00,2024-11-28 02:00:00+00:00,96322.0,95742.51931438022,96922.0,95742.51931438022,579.4806856197829,5,take_profit
2024-11-29 04:00:00+00:00,2024-11-29 07:00:00+00:00,96321.5,95863.0587540774,96921.5,95863.0587540774,458.4412459226005,3,take_profit
2024-11-29 16:00:00+00:00,2024-11-29 17:00:00+00:00,97824.0,97014.3317517835,98424.0,97014.3317517835,809.6682482165052,1,take_profit
2024-12-01 22:00:00+00:00,2024-12-02 01:00:00+00:00,97589.0,98189.0,98189.0,97209.26554047599,-600.0,3,stop_loss
2024-12-02 02:00:00+00:00,2024-12-02 03:00:00+00:00,97735.0,97086.11125288054,98335.0,97086.11125288054,648.8887471194612,1,take_profit
2024-12-02 16:00:00+00:00,2024-12-02 17:00:00+00:00,96225.5,95304.87101226383,96825.5,95304.87101226383,920.6289877361705,1,take_profit
2024-12-03 18:00:00+00:00,2024-12-03 21:00:00+00:00,95548.5,96148.5,96148.5,95145.04923813697,-600.0,3,stop_loss
2024-12-03 23:00:00+00:00,2024-12-04 01:00:00+00:00,95913.0,96513.0,96513.0,95481.75312006811,-600.0,2,stop_loss
2024-12-05 06:00:00+00:00,2024-12-05 07:00:00+00:00,101968.5,102568.5,102568.5,100542.18290376065,-600.0,1,stop_loss
2024-12-05 10:00:00+00:00,2024-12-05 12:00:00+00:00,102388.0,102988.0,102988.0,101910.94514832606,-600.0,2,stop_loss
2024-12-06 16:00:00+00:00,2024-12-06 17:00:00+00:00,99056.0,99656.0,99656.0,98354.5330775882,-600.0,1,stop_loss
2024-12-06 21:00:00+00:00,2024-12-06 23:00:00+00:00,100473.5,99833.2396786194,101073.5,99833.2396786194,640.2603213805996,2,take_profit
2024-12-11 07:00:00+00:00,2024-12-11 08:00:00+00:00,97337.5,97937.5,97937.5,96965.31740966672,-600.0,1,stop_loss
2024-12-11 17:00:00+00:00,2024-12-11 18:00:00+00:00,99763.5,100363.5,100363.5,99033.51944641978,-600.0,1,stop_loss
2024-12-12 03:00:00+00:00,2024-12-12 06:00:00+00:00,100999.5,100496.03637338632,101599.5,100496.03637338632,503.4636266136804,3,take_profit
2024-12-12 16:00:00+00:00,2024-12-12 18:00:00+00:00,101450.0,100829.27003730416,102050.0,100829.27003730416,620.7299626958411,2,take_profit
2024-12-13 11:00:00+00:00,2024-12-13 13:00:00+00:00,100331.0,99920.64955992134,100931.0,99920.64955992134,410.35044007866236,2,take_profit
2024-12-15 05:00:00+00:00,2024-12-15 07:00:00+00:00,102117.5,101558.02804825001,102717.5,101558.02804825001,559.4719517499907,2,take_profit
2024-12-16 02:00:00+00:00,2024-12-16 06:00:00+00:00,104583.0,105183.0,105183.0,104278.61426864882,-600.0,4,stop_loss
2024-12-16 19:00:00+00:00,2024-12-16 23:00:00+00:00,106546.5,105560.30205239863,107146.5,105560.30205239863,986.1979476013657,4,take_profit
2024-12-17 04:00:00+00:00,2024-12-17 07:00:00+00:00,106465.5,107065.5,107065.5,106178.93819334044,-600.0,3,stop_loss
2024-12-19 12:00:00+00:00,2024-12-19 14:00:00+00:00,101984.0,102584.0,102584.0,101323.96904420949,-600.0,2,stop_loss
2024-12-21 01:00:00+00:00,2024-12-21 06:00:00+00:00,97306.0,97906.0,97906.0,97168.2868490161,-600.0,5,stop_loss
2024-12-23 05:00:00+00:00,2024-12-23 06:00:00+00:00,95573.0,94780.11449843334,96173.0,94780.11449843334,792.8855015666632,1,take_profit
2024-12-23 11:00:00+00:00,2024-12-23 13:00:00+00:00,95905.0,95281.68537249212,96505.0,95281.68537249212,623.3146275078761,2,take_profit
2024-12-24 00:00:00+00:00,2024-12-24 02:00:00+00:00,94526.0,93744.80195264985,95126.0,93744.80195264985,781.1980473501462,2,take_profit
2024-12-24 19:00:00+00:00,2024-12-24 21:00:00+00:00,97569.5,98169.5,98169.5,97034.84836407249,-600.0,2,stop_loss
2024-12-25 00:00:00+00:00,2024-12-25 02:00:00+00:00,98405.5,97759.46309768101,99005.5,97759.46309768101,646.0369023189851,2,take_profit
2024-12-27 04:00:00+00:00,2024-12-27 07:00:00+00:00,96224.5,95573.33205209996,96824.5,95573.33205209996,651.167947900045,3,take_profit
2024-12-27 10:00:00+00:00,2024-12-27 14:00:00+00:00,96572.5,95831.65097331439,97172.5,95831.65097331439,740.8490266856097,4,take_profit
2024-12-31 16:00:00+00:00,2024-12-31 17:00:00+00:00,94832.5,94050.20527992625,95432.5,94050.20527992625,782.2947200737544,1,take_profit
2025-01-01 16:00:00+00:00,2025-01-01 19:00:00+00:00,94070.0,94670.0,94670.0,93793.44027012732,-600.0,3,stop_loss
2025-01-02 01:00:00+00:00,2025-01-02 04:00:00+00:00,94846.5,95446.5,95446.5,94665.512768494,-600.0,3,stop_loss
2025-01-03 20:00:00+00:00,2025-01-04 00:00:00+00:00,98263.0,97871.25410844697,98863.0,97871.25410844697,391.74589155302965,4,take_profit
2025-01-06 21:00:00+00:00,2025-01-06 23:00:00+00:00,101565.5,102165.5,102165.5,101314.24431759464,-600.0,2,stop_loss
2025-01-07 00:00:00+00:00,2025-01-07 03:00:00+00:00,102000.0,101504.54345473932,102600.0,101504.54345473932,495.45654526067665,3,take_profit
2025-01-08 23:00:00+00:00,2025-01-09 02:00:00+00:00,95048.0,94244.00683900499,95648.0,94244.00683900499,803.9931609950145,3,take_profit
2025-01-10 18:00:00+00:00,2025-01-11 01:00:00+00:00,94820.5,94261.79878359742,95420.5,94261.79878359742,558.70121640258,7,take_profit
2025-01-14 05:00:00+00:00,2025-01-14 08:00:00+00:00,94886.0,95486.0,95486.0,94551.21100880051,-600.0,3,stop_loss
2025-01-15 17:00:00+00:00,2025-01-15 18:00:00+00:00,98595.5,99195.5,99195.5,98112.14595264397,-600.0,1,stop_loss
2025-01-15 20:00:00+00:00,2025-01-15 23:00:00+00:00,99534.5,100134.5,100134.5,99083.42715416159,-600.0,3,stop_loss
2025-01-16 00:00:00+00:00,2025-01-16 03:00:00+00:00,99831.5,99300.24624251518,100431.5,99300.24624251518,531.2537574848247,3,take_profit
2025-01-16 21:00:00+00:00,2025-01-17 01:00:00+00:00,100101.5,100701.5,100701.5,99609.85707773436,-600.0,4,stop_loss
2025-01-17 03:00:00+00:00,2025-01-17 05:00:00+00:00,101005.5,101605.5,101605.5,100489.70337504041,-600.0,2,stop_loss
2025-01-17 09:00:00+00:00,2025-01-17 10:00:00+00:00,101801.0,102401.0,102401.0,101250.00122989896,-600.0,1,stop_loss
2025-01-17 13:00:00+00:00,2025-01-17 14:00:00+00:00,102419.5,103019.5,103019.5,101857.43879789475,-600.0,1,stop_loss
2025-01-17 20:00:00+00:00,2025-01-18 03:00:00+00:00,104642.5,103803.86831864982,105242.5,103803.86831864982,838.6316813501762,7,take_profit
2025-01-18 14:00:00+00:00,2025-01-18 15:00:00+00:00,103947.5,104547.5,104547.5,103287.64416024351,-600.0,1,stop_loss
2025-01-19 07:00:00+00:00,2025-01-19 08:00:00+00:00,105151.5,104478.67970459498,105751.5,104478.67970459498,672.8202954050212,1,take_profit
2025-01-21 20:00:00+00:00,2025-01-21 21:00:00+00:00,106104.0,106704.0,106704.0,105014.44099306462,-600.0,1,stop_loss
2025-01-21 22:00:00+00:00,2025-01-22 04:00:00+00:00,105966.5,105448.1470512879,106566.5,105448.1470512879,518.3529487120977,6,take_profit
2025-01-24 09:00:00+00:00,2025-01-24 13:00:00+00:00,105112.5,105712.5,105712.5,104783.3608644464,-600.0,4,stop_loss
2025-01-24 18:00:00+00:00,2025-01-24 20:00:00+00:00,106275.0,105236.97551988917,106875.0,105236.97551988917,1038.0244801108347,2,take_profit
2025-01-27 13:00:00+00:00,2025-01-27 14:00:00+00:00,100440.0,101040.0,101040.0,99353.06491680094,-600.0,1,stop_loss
